image_index,r_theta
0,1.0033395290
1,0.9785583019
2,1.0033779144
3,0.9992084503
4,0.9718236923
5,0.9819599986
6,0.9763951302
7,0.9683226347
8,1.0000436306
9,0.9836888313
10,0.9643625617
11,0.9644066691
12,0.9772922397
13,0.9913496971
14,0.9740831256
15,0.9630706310
16,0.9795987606
17,0.9839307666
18,0.9873656631
19,0.9882265925
20,0.9928616285
21,0.9730960727
22,0.9790554047
23,0.9733252525
24,1.0124092102
25,0.9800925255
26,0.9854723811
27,0.9747476578
28,1.0018413067
29,0.9822911620
30,0.9980613589
31,1.0007961988
32,0.9768319130
33,0.9583362937
34,0.9844923019
35,0.9855302572
36,0.9853066206
37,0.9761551619
38,0.9887846708
39,0.9893841743
40,0.9896221161
41,0.9697217345
42,0.9869257808
43,0.9779607654
44,0.9983496666
45,0.9932755828
46,0.9979443550
47,0.9688756466
48,0.9882105589
49,0.9942038059
50,0.9784986377
51,0.9978181720
52,0.9841102362
53,0.9890092611
54,0.9908832312
55,0.9994258881
56,0.9812766910
57,0.9706312418
58,0.9873433113
59,0.9649817348
60,0.9683331251
61,0.9940180779
62,0.9769898653
63,0.9807423353
64,0.9847065210
65,0.9673506021
66,1.0001072884
67,0.9982163906
68,0.9822241664
69,0.9739451408
70,0.9936566353
71,0.9819201231
72,0.9880797267
73,0.9799286127
74,0.9893649817
75,0.9983183742
76,0.9966027737
77,0.9958431721
78,0.9786698818
79,0.9915751815
80,0.9681295753
81,0.9754750133
82,0.9846285582
83,0.9833903313
84,0.9851874113
85,0.9988102913
86,1.0028330088
87,0.9923671484
88,0.9606114626
89,1.0013580322
90,0.9896699786
91,0.9768536091
92,0.9886476398
93,0.9733978510
94,0.9963080883
95,0.9906103015
96,0.9822744131
97,0.9957903624
98,0.9954820871
99,0.9876138568
100,0.9838918447
101,0.9730650783
102,0.9958989024
103,0.9966260791
104,0.9996198416
105,0.9920238853
106,0.9877657890
107,0.9865583181
108,0.9746670723
109,0.9823142886
110,0.9646954536
111,0.9666843414
112,0.9461301565
113,0.9912009239
114,0.9765069485
115,0.9747529030
116,0.9634265900
117,0.9976713657
118,0.9720996618
119,0.9957576990
120,0.9843378067
121,0.9853469729
122,0.9819035530
123,0.9981815815
124,0.9933301210
125,0.9657523632
126,0.9973754883
127,0.9697631598
128,0.9847488403
129,0.9618278742
130,0.9903425574
131,0.9898965359
132,0.9892127514
133,1.0133618116
134,0.9783790112
135,0.9893618822
136,0.9899053574
137,0.9758114815
138,0.9813944697
139,0.9826633334
140,0.9788553119
141,0.9726135135
142,0.9790455699
143,0.9812085032
144,1.0024137497
145,0.9840759635
146,0.9914879203
147,1.0008759499
148,0.9831961393
149,0.9823559523
150,1.0023930073
151,0.9836946726
152,0.9716853499
153,0.9968967438
154,0.9858297110
155,0.9915846586
156,0.9862849116
157,0.9979954958
158,0.9889587164
159,1.0019087791
160,0.9937851429
161,0.9884226322
162,0.9547776580
163,0.9756600261
164,0.9732559919
165,0.9811457396
166,1.0082310438
167,0.9753869772
168,1.0012702942
169,0.9710006118
170,0.9944696426
171,0.9792313576
172,0.9821674824
173,1.0050865412
174,0.9671584964
175,0.9702607989
176,0.9834583998
177,0.9754111767
178,0.9906346202
179,0.9728497267
180,0.9969496727
181,0.9689950943
182,0.9754728079
183,1.0064289570
184,0.9804005623
185,0.9815353155
186,0.9671392441
187,0.9909548163
188,0.9968139529
189,0.9886323810
190,0.9810354114
191,0.9883589745
192,0.9823810458
193,0.9633731246
194,0.9654330015
195,0.9944034815
196,0.9659795761
197,0.9806239009
198,0.9851341248
199,0.9695277214
200,0.9743410945
201,1.0108859539
202,0.9949301481
203,1.0069257021
204,0.9946765304
205,0.9753658772
206,0.9831323624
207,0.9953827858
208,0.9726366997
209,0.9817814827
210,1.0016065836
211,0.9826385379
212,0.9840215445
