image_index,r_theta
0,0.9827899933
1,0.9750738144
2,1.0078138113
3,0.9881190062
4,0.9822317958
5,0.9758536220
6,0.9628523588
7,0.9653996229
8,0.9870380163
9,0.9687533379
10,0.9632453918
11,0.9517550468
12,0.9549443126
13,0.9802789688
14,0.9913166761
15,0.9752294421
16,0.9820036292
17,0.9639720917
18,0.9888145924
19,0.9878867865
20,0.9896043539
21,0.9635494947
22,0.9649183750
23,0.9681420326
24,1.0071852207
25,0.9827466011
26,0.9707200527
27,0.9799010158
28,0.9859099388
29,0.9679011106
30,0.9976807833
31,0.9940650463
32,0.9827609062
33,0.9531363249
34,0.9623209834
35,0.9603163600
36,0.9839644432
37,0.9648833275
38,0.9724038839
39,0.9945444465
40,0.9864221811
41,0.9653691053
42,0.9741619825
43,0.9807519913
44,0.9984726906
45,0.9717059135
46,0.9961966276
47,0.9627517462
48,0.9711632729
49,0.9938653708
50,0.9869694710
51,0.9938892126
52,0.9753928185
53,0.9860626459
54,0.9959151149
55,0.9792441726
56,0.9848499298
57,0.9812409878
58,0.9960302114
59,0.9675914049
60,0.9784814715
61,0.9801656604
62,0.9866554141
63,0.9815503359
64,0.9989056587
65,0.9750110507
66,0.9975225329
67,0.9852260947
68,0.9827315807
69,0.9677926898
70,0.9865013957
71,0.9749999046
72,0.9822036028
73,0.9797775149
74,0.9799601436
75,1.0013871193
76,0.9953069687
77,0.9824473858
78,0.9763038158
79,0.9846045375
80,0.9660500288
81,0.9644525051
82,0.9897812605
83,0.9837716818
84,0.9929966331
85,0.9790662527
86,0.9930256605
87,0.9961187840
88,0.9629894495
89,0.9973896742
90,0.9979316592
91,0.9866493940
92,0.9774388671
93,0.9718603492
94,1.0057500601
95,0.9758192897
96,0.9904009700
97,0.9986332655
98,0.9876703024
99,0.9825283885
100,0.9722528458
101,0.9663939476
102,0.9977059364
103,0.9889366627
104,0.9930366278
105,0.9909256697
106,0.9651989937
107,0.9798976183
108,0.9617757797
109,0.9737994075
110,0.9736918211
111,0.9522744417
112,0.9456688762
113,0.9768501520
114,0.9957329631
115,0.9800779223
116,0.9672569036
117,0.9889830947
118,0.9735126495
119,0.9944881201
120,0.9706459045
121,0.9876862764
122,0.9874011278
123,0.9929865599
124,0.9865225554
125,0.9687819481
126,0.9834973216
127,0.9712702036
128,0.9632525444
129,0.9682320356
130,0.9730214477
131,0.9912416339
132,0.9895888567
133,0.9977314472
134,0.9630429149
135,0.9895710945
136,0.9801769257
137,0.9816665649
138,0.9909848571
139,0.9711169004
140,0.9684582949
141,0.9731680155
142,0.9709660411
143,0.9653570056
144,0.9895214438
145,0.9719716907
146,0.9809774756
147,0.9788052440
148,0.9832218885
149,0.9870107174
150,0.9933334589
151,0.9843873382
152,0.9775938988
153,1.0111908913
154,0.9780350924
155,1.0062894821
156,0.9760569334
157,0.9946289062
158,0.9853503108
159,0.9862200618
160,0.9867449999
161,0.9910516739
162,0.9550392032
163,0.9677112103
164,0.9707452655
165,0.9654259682
166,1.0123920441
167,0.9760672450
168,0.9826860428
169,0.9783104658
170,0.9856668711
171,0.9639797211
172,0.9947080612
173,0.9830964804
174,0.9752579927
175,0.9751580954
176,0.9811166525
177,0.9569929838
178,0.9956647158
179,0.9987499714
180,0.9921142459
181,0.9642244577
182,0.9771085978
183,0.9871603847
184,0.9847114086
185,0.9888668060
186,0.9588289261
187,0.9918314815
