image_index,r_theta
0,0.9563739300
1,0.9427598715
2,1.0025714636
3,0.9664982557
4,0.9778802395
5,0.9815343618
6,0.9334162474
7,0.9593589306
8,0.9626425505
9,0.9239557981
10,0.9314788580
11,0.9620789886
12,0.9537498355
13,0.9567695856
14,0.9743862152
15,0.9574934840
16,0.9369894862
17,0.9574908018
18,0.9438891411
19,0.9529409409
20,0.9599488974
21,0.9598563910
22,0.9416190982
23,0.9718427658
24,0.9763083458
25,0.9722599983
26,0.9538140297
27,0.9375316501
28,0.9641172290
29,0.9413763285
30,0.9702243805
31,0.9661588669
32,0.9572048187
33,0.9338078499
34,0.9504684210
35,0.9380230308
36,0.9434994459
37,0.9529878497
38,0.9709760547
39,0.9722238779
40,0.9498558044
41,0.9502637386
42,0.9688385725
43,0.9724771976
44,0.9678688049
45,0.9384099841
46,0.9334412813
47,0.9631232619
48,0.9569802284
49,0.9660190344
50,0.9792758226
51,0.9650532603
52,0.9629206061
53,0.9584268928
54,0.9660466909
55,0.9336805344
56,0.9563931823
57,0.9585902095
58,0.9692928791
59,0.9831547737
60,0.9701572657
61,0.9443674088
62,0.9608640671
63,0.9573199153
64,0.9813350439
65,0.9694358706
66,0.9632329941
67,0.9797822237
68,0.9463689327
69,0.9632493854
70,0.9504591823
71,0.9563264847
72,0.9656772017
73,0.9606968164
74,0.9552745819
75,0.9712325335
76,0.9558200836
77,0.9486368895
78,0.9679516554
79,0.9660099745
80,0.9472179413
81,0.9448933601
82,0.9578022957
83,0.9449679255
84,0.9714694023
85,0.9763860703
86,0.9596411586
87,0.9636573792
88,0.9395835400
89,0.9775122404
90,0.9899858832
91,0.9781780243
92,0.9523906708
93,0.9490599632
94,0.9792655706
95,0.9740082622
96,0.9576864243
97,0.9690454006
98,0.9443556070
99,0.9534686804
100,0.9494959712
101,0.9289935827
102,0.9753073454
103,0.9521200061
104,0.9720680118
105,0.9597957134
106,0.9441944957
107,0.9473986626
108,0.9420909882
109,0.9506500959
110,0.9443106651
111,0.9166459441
112,0.9356791377
113,0.9569146037
114,0.9502745867
115,0.9503325224
116,0.9549088478
117,0.9694660902
118,0.9593870044
119,0.9591765404
120,0.9447649717
121,0.9551624060
122,0.9636060596
123,0.9748498797
124,0.9511680007
125,0.9519121051
126,0.9521243572
127,0.9615391493
128,0.9498618841
129,0.9402981997
130,0.9296562672
131,0.9837176204
132,0.9677227736
133,0.9643669128
134,0.9415351748
135,0.9743232727
136,0.9671155214
137,0.9775819778
138,0.9742776155
139,0.9608580470
140,0.9584786296
141,0.9482051134
142,0.9538763762
143,0.9446892738
144,0.9594561458
145,0.9374455214
146,0.9434472919
147,0.9497600794
148,0.9626914263
149,0.9514544010
150,0.9637781978
151,0.9578722715
152,0.9497219324
153,0.9708929062
154,0.9504935145
155,0.9568785429
156,0.9720499516
157,0.9520861506
158,0.9551385641
159,0.9660454988
160,0.9500181079
161,0.9702355266
162,0.9613406062
163,0.9581328630
164,0.9333071709
165,0.9492513537
166,0.9823986888
167,0.9310719371
168,0.9507466555
169,0.9481658936
170,0.9615582228
171,0.9501194358
172,0.9714802504
173,0.9540578723
174,0.9550549984
175,0.9694912434
176,0.9640457034
177,0.9414939880
178,0.9528169632
179,0.9767098427
180,0.9749699831
181,0.9620472193
182,0.9757905006
183,0.9635504484
184,0.9721950889
185,0.9533683658
186,0.9602489471
187,0.9681994915
188,0.9642014503
189,0.9615618587
190,0.9366135597
191,0.9584980011
192,0.9830610752
193,0.9443466663
194,0.9527854919
195,0.9663932323
196,0.9626137614
197,0.9859979153
198,0.9725760221
199,0.9532622099
200,0.9715133905
201,0.9680315256
202,0.9856815338
203,0.9700324535
204,0.9616281390
205,0.9580848217
206,0.9669202566
207,0.9472117424
208,0.9423248768
209,0.9482893944
210,0.9581199884
211,0.9492335320
212,0.9412841797
213,0.9501004219
214,0.9526718855
215,0.9690474272
216,0.9455754161
217,0.9718956351
218,0.9645913839
219,0.9784766436
220,0.9688643217
221,0.9699758291
222,0.9332102537
223,0.9737755656
224,0.9522641897
225,0.9514807463
226,0.9411684275
227,0.9494943619
228,0.9650615454
229,0.9560092688
230,0.9574416876
231,0.9346884489
232,0.9447753429
233,0.9520043731
234,0.9585782886
235,0.9384376407
236,0.9567217231
237,0.9655587077
238,0.9665865898
239,0.9297760725
240,0.9514462948
241,0.9673034549
242,0.9815479517
243,0.9816445112
244,0.9626214504
245,0.9571433067
246,0.9598266482
247,0.9473117590
248,0.9776247740
249,0.9680840373
250,0.9556046724
251,0.9554382563
252,0.9824581146
253,0.9455494881
254,0.9756271243
255,0.9631261826
256,0.9467665553
257,0.9443237782
258,0.9499165416
259,0.9514572024
260,0.9511815906
261,0.9682049751
262,0.9391412139
263,0.9614261985
264,0.9280486107
265,0.9469191432
266,0.9582184553
267,0.9522458911
268,0.9390865564
269,0.9585689306
270,0.9507741928
271,0.9593608379
272,0.9653933048
273,0.9601864815
274,0.9434828758
275,0.9712204337
276,0.9633810520
277,0.9681605101
278,0.9445533156
279,0.9641879797
280,0.9559277296
281,0.9223861694
282,0.9537304640
283,0.9469541907
284,0.9599807262
285,0.9796762466
286,0.9902600050
287,0.9400223494
288,0.9526556730
289,0.9248201251
290,0.9385948181
291,0.9439333677
292,0.9277431369
293,0.9549926519
294,0.9382020831
295,0.9615006447
296,0.9350333214
297,0.9450850487
298,0.9308303595
299,0.9612301588
300,0.9573156238
301,0.9612288475
302,0.9799022675
303,0.9564458728
304,0.9435364008
305,0.9544336200
306,0.9417566657
307,0.9528686404
308,0.9584688544
309,0.9744844437
310,0.9671832919
311,0.9421142936
312,0.9412559271
313,0.9577636719
314,0.9572169185
315,0.9508630633
316,0.9527055621
317,0.9806191921
318,0.9792045355
319,0.9542902708
320,0.9731034636
321,0.9710265398
322,0.9311218262
323,0.9637290835
324,0.9719516039
325,0.9652132988
326,0.9661058187
327,0.9788135886
328,0.9506148100
329,0.9317296743
330,0.9789750576
331,0.9521216154
332,0.9554287195
333,0.9543666840
334,0.9517924190
335,0.9636558294
336,0.9624710083
337,0.9530289173
338,0.9888352156
339,0.9974306822
340,0.9716814756
341,0.9423596263
342,0.9832944870
343,0.9368928671
344,0.9594871402
345,0.9704868197
346,0.9658609629
347,0.9750930667
348,0.9490865469
349,0.9555997252
350,0.9285482168
351,0.9564001560
352,0.9612387419
353,0.9641412497
354,0.9824883938
355,0.9561878443
356,0.9347532988
357,0.9667853713
358,0.9385184050
359,0.9596833587
360,0.9561067820
361,0.9530199766
362,0.9589966536
363,0.9440202117
364,0.9745289683
365,0.9877103567
366,0.9715489745
367,0.9664790034
368,0.9583832622
369,0.9580589533
370,0.9501768947
371,0.9477500916
372,0.9404368401
373,0.9705781937
374,0.9422549605
375,0.9332324862
376,0.9744030833
377,0.9612323642
378,0.9244791865
379,0.9482384920
380,0.9386681318
381,0.9513081312
382,0.9813427925
383,0.9601404071
384,0.9466260672
385,0.9515374899
386,0.9400439262
387,0.9529070854
388,0.9618315697
389,0.9500174522
390,0.9440490007
391,0.9766868353
392,0.9510560036
393,0.9660071135
394,0.9457368255
395,0.9299318790
396,0.9566202164
397,0.9293586612
398,0.9792456627
399,0.9575366974
400,0.9503563643
401,0.9479178190
402,0.9760184288
403,0.9582070112
404,0.9437382221
405,0.9536514282
406,0.9602774382
407,0.9486886263
408,0.9585387707
409,0.9688962698
410,0.9458962679
411,0.9470238686
412,0.9616138339
413,0.9606060982
414,0.9776843786
415,0.9713577032
416,0.9841957092
417,0.9817895293
418,0.9222069979
419,0.9272197485
420,0.9667088389
421,0.9509671926
422,0.9563635588
423,0.9459549189
424,0.9768964648
425,0.9826077223
426,0.9640952945
427,0.9740564227
428,0.9322168231
429,0.9383876324
430,0.9390012622
431,0.9518609047
432,0.9496968985
433,0.9719647169
434,0.9682669640
435,0.9656488299
436,0.9580419064
437,0.9486457109
438,0.9452289343
439,0.9517846107
440,0.9710382223
441,0.9723562002
442,0.9433953166
443,0.9612965584
444,0.9679714441
445,0.9329462051
446,0.9554847479
447,0.9435229301
448,0.9628620148
449,0.9459561110
450,0.9913020134
451,0.9543776512
452,0.9178142548
453,0.9423398972
454,0.9496140480
455,0.9705716968
456,0.9630246162
457,0.9316636920
458,0.9630141258
