image_index,r_theta
0,0.9943184853
1,0.9758736491
2,1.0011789799
3,0.9845609665
4,0.9853153229
5,0.9891013503
6,0.9834728241
7,0.9770972133
8,0.9990188479
9,0.9988657832
10,0.9954311848
11,0.9961294532
12,1.0147206783
13,0.9803723097
14,0.9893977642
15,0.9818024635
16,0.9713492393
17,0.9638527632
18,0.9957567453
19,0.9731327295
20,0.9881685972
21,0.9919025898
22,0.9846917987
23,0.9864859581
24,1.0109341145
25,0.9900667071
26,1.0007634163
27,0.9774649143
28,0.9833092690
29,1.0144867897
30,1.0066283941
31,0.9970364571
32,0.9842985868
33,0.9839565158
34,1.0023323298
35,0.9764489532
36,0.9866695404
37,0.9990899563
38,0.9917384982
39,1.0134868622
40,0.9949288368
41,0.9934891462
42,0.9875888824
43,0.9907449484
44,1.0132993460
45,0.9873822927
46,0.9910225868
47,0.9759694338
48,0.9773415327
49,0.9868639708
50,0.9817036390
51,0.9824069738
52,0.9821126461
53,0.9704823494
54,0.9806033969
55,1.0019408464
56,0.9846736789
57,0.9905468225
58,1.0051084757
59,0.9631094933
60,0.9752784967
61,1.0003913641
62,0.9854838848
63,0.9879264235
64,0.9906014204
65,0.9798744917
66,0.9941618443
67,0.9770628810
68,0.9924623370
69,0.9821022749
70,0.9994568825
71,1.0018143654
72,0.9904803038
73,0.9939842224
74,1.0206491947
75,1.0007133484
76,1.0207645893
77,1.0021533966
78,0.9794491529
79,0.9922727346
80,0.9742566943
81,0.9852199554
82,1.0048608780
83,1.0047702789
84,0.9841835499
85,1.0078060627
86,0.9942840338
87,0.9902040362
88,0.9740216136
89,1.0046801567
90,0.9793213606
91,0.9840371609
92,0.9870344400
93,0.9919783473
94,0.9851093292
95,0.9986724257
96,0.9909501076
97,0.9907543659
98,0.9878048301
99,0.9861068130
100,0.9831918478
101,0.9933604002
102,0.9888967276
103,0.9853515029
104,0.9975371361
105,0.9827696085
106,0.9817497134
107,0.9832305908
108,0.9789018035
109,0.9913560748
110,0.9704496264
111,0.9878234267
112,0.9772628546
113,0.9813809395
114,0.9970263243
115,0.9745270610
116,0.9715288877
117,1.0025537014
118,0.9842645526
119,0.9742323160
120,0.9941613674
121,0.9736388922
122,1.0085995197
123,0.9931530952
124,0.9907492399
125,0.9713538885
126,1.0061831474
127,0.9632108212
128,0.9738652706
129,0.9900217056
130,0.9919580221
131,0.9830905795
132,1.0048968792
133,1.0117275715
134,0.9790443182
135,1.0300058126
136,1.0022239685
137,0.9594101906
138,0.9957281351
139,1.0119578838
140,0.9810167551
141,0.9951279163
142,0.9990375042
143,0.9885576963
144,0.9844206572
145,0.9994415045
146,0.9730037451
147,0.9930008650
148,1.0089215040
149,1.0108765364
150,0.9819094539
151,0.9895153046
152,0.9736768603
153,1.0004715919
154,1.0038063526
155,0.9790514708
156,0.9851076007
157,0.9878231883
158,0.9796169996
159,0.9781919718
160,0.9857718349
161,0.9993151426
162,0.9794949889
163,0.9905947447
164,0.9811987877
165,0.9733046293
166,1.0067077875
167,0.9962670207
168,0.9879977107
169,0.9881719351
170,0.9909166098
171,0.9738690853
172,0.9778124690
173,1.0029017925
174,0.9869388938
175,0.9744791389
176,1.0055865049
177,0.9865671992
178,0.9912297130
179,0.9857084155
180,0.9845603704
181,0.9766259193
182,0.9790110588
183,0.9821235538
184,0.9849647880
185,0.9923477173
186,0.9989714622
187,0.9894535542
188,0.9931275249
189,0.9715959430
190,0.9984905720
191,0.9852441549
192,1.0046248436
193,0.9609807730
194,0.9614766836
195,0.9953804016
196,0.9767010212
197,0.9997420311
198,0.9875316620
199,0.9911566973
200,0.9854521751
201,1.0137124062
202,0.9900842905
203,0.9989926219
204,1.0062215328
205,0.9668706656
206,0.9863828421
207,1.0047280788
208,0.9796824455
209,1.0033087730
210,1.0032929182
211,0.9817351103
212,1.0101157427
213,1.0051764250
214,0.9834731817
215,1.0035985708
216,1.0016814470
217,0.9791328311
218,0.9907442927
219,1.0005546808
220,0.9777463675
221,0.9964492321
222,0.9928562045
223,1.0080577135
224,0.9914746284
225,0.9573732615
226,1.0036280155
227,0.9871087074
228,1.0002970695
229,0.9887346625
230,0.9853164554
231,0.9859611392
232,0.9738268852
233,0.9876254797
234,1.0074353218
235,0.9844764471
236,0.9966464043
237,1.0061514378
238,0.9890058041
239,1.0017485619
240,0.9677791595
241,1.0104198456
242,0.9880259037
243,0.9940573573
244,0.9851483107
245,1.0046665668
246,0.9948667288
247,0.9691330791
248,0.9842092395
249,0.9911549091
250,0.9865033031
251,0.9803631306
252,0.9961306453
253,0.9868496656
254,0.9744285941
255,0.9933589697
256,1.0033893585
257,0.9861809611
258,1.0004695654
259,0.9915990233
260,0.9886745811
261,0.9935891032
262,0.9745469093
263,0.9887961149
264,0.9921724796
265,1.0165344477
266,0.9766930342
267,0.9785773158
268,0.9757329822
269,1.0027251244
270,0.9876788855
271,1.0050873756
272,0.9794416428
273,0.9860243201
274,0.9857203364
275,0.9963376522
276,0.9926129580
277,0.9922480583
278,0.9790872931
279,0.9934000969
280,1.0083019733
281,0.9944391251
282,0.9979338646
283,0.9986395240
284,0.9988133311
285,0.9923598170
286,0.9897480011
287,0.9659535289
288,0.9962424040
289,0.9599922895
290,0.9787356853
291,0.9840006232
292,0.9727348089
293,0.9911631346
294,0.9820951223
295,1.0087484121
296,0.9856861830
297,0.9847111106
298,0.9870817065
299,0.9930319786
300,1.0022634268
301,0.9734029770
302,0.9841275215
303,0.9990751743
304,0.9850918651
305,0.9935931563
306,0.9723695517
307,0.9715965986
308,1.0008502007
309,0.9848275185
310,0.9790603518
311,0.9976598620
312,0.9911136031
313,1.0083460808
314,1.0027391911
315,0.9956725836
316,1.0031678677
317,0.9940968752
318,0.9908027053
319,1.0022912025
320,0.9829313159
321,0.9834965467
322,0.9645817280
323,0.9935476780
324,0.9984065890
325,0.9767963886
326,0.9704049826
327,0.9965245128
328,0.9928287268
329,0.9716057181
330,0.9897322655
331,0.9979404211
332,0.9886162281
333,0.9934074283
334,0.9558693171
335,0.9706386328
336,0.9980132580
337,1.0040994883
338,0.9883441329
339,0.9915108681
340,0.9913668633
341,0.9946457744
342,0.9962854385
343,0.9980055094
344,0.9682337642
345,0.9930329323
346,1.0059201717
347,1.0037906170
348,0.9703201652
349,0.9779238701
350,0.9908987284
351,1.0106267929
352,0.9792435169
353,0.9984359145
354,0.9932135344
355,0.9999226332
356,1.0067552328
357,1.0108140707
358,0.9915835857
359,1.0077507496
360,0.9880902171
361,0.9916014075
362,0.9795851111
363,0.9797219038
364,1.0066478252
365,0.9809794426
366,0.9956336021
367,1.0041900873
368,0.9890993834
369,0.9752315283
370,0.9760813117
371,0.9837832451
372,0.9732909203
373,1.0245901346
374,0.9950276613
375,0.9795254469
376,1.0000840425
377,0.9695705175
378,0.9872466326
379,0.9665869474
380,0.9803342223
381,1.0015099049
382,0.9941505790
383,1.0145225525
384,0.9569713473
385,1.0031983852
386,0.9816673994
387,0.9808114767
388,1.0138649940
389,0.9890675545
390,0.9931504726
391,0.9901674986
392,0.9637113810
393,0.9745923877
394,1.0095105171
395,0.9784471393
396,0.9732267261
397,0.9816860557
398,1.0016115904
399,0.9903448820
400,1.0067479610
401,0.9971385002
402,0.9897187948
403,0.9794486761
404,0.9927854538
405,0.9796209335
406,1.0027818680
407,0.9950026274
408,1.0052735806
409,0.9917993546
410,0.9976985455
411,1.0049064159
412,0.9999194145
413,0.9737604856
414,0.9999956489
415,0.9790416956
416,1.0055340528
417,0.9998575449
418,0.9608241916
419,0.9952650070
420,1.0006810427
421,0.9745361209
422,0.9888522625
423,0.9916238785
424,0.9842574000
425,1.0043807030
426,1.0036430359
427,0.9954061508
428,0.9588252902
429,0.9718657732
430,0.9884877205
431,0.9910336733
432,0.9927305579
433,1.0276702642
434,0.9994128942
435,0.9839624166
436,0.9947490692
437,0.9727980494
438,0.9710852504
439,0.9931210279
440,0.9856394529
441,0.9839196205
442,0.9971696734
443,0.9962334633
444,0.9953970909
445,0.9955185652
446,0.9977308512
447,0.9784106612
448,0.9886388779
449,1.0043165684
450,1.0043725967
451,0.9717249870
452,0.9843556881
453,0.9836665988
454,0.9920985103
455,0.9962257743
456,0.9941543341
457,1.0010899305
458,1.0110011101
459,0.9974560738
460,0.9834172130
461,1.0014504194
462,0.9999364614
463,1.0016343594
464,0.9957718849
465,0.9779380560
466,0.9953917861
467,1.0012792349
468,0.9962965846
469,0.9883301258
470,0.9909531474
471,0.9730064273
472,1.0171262026
473,0.9903362989
474,0.9858859777
475,0.9896113873
476,0.9852377176
477,1.0056422949
478,1.0196988583
479,0.9988179207
480,1.0032604933
481,1.0031425953
482,0.9813294411
483,0.9878249168
484,0.9757179618
485,0.9885665774
486,0.9881515503
487,0.9894646406
488,0.9947799444
489,0.9831212759
490,0.9874493480
491,0.9837255478
492,0.9971377254
493,0.9918307066
494,0.9955558777
495,0.9949795008
496,1.0062913895
497,0.9970096946
498,0.9852017164
499,0.9953410029
500,0.9984939098
501,0.9979454279
502,1.0043365955
503,0.9913651347
504,0.9860581160
505,1.0030273199
506,0.9866890907
507,0.9846064448
508,1.0007503033
509,0.9866327047
510,1.0033119917
511,0.9691173434
512,0.9805521369
513,0.9874042273
514,1.0116571188
515,1.0000501871
516,0.9865040779
517,0.9770330191
518,0.9869713783
519,0.9912642837
520,0.9848179817
521,0.9875998497
522,0.9870514870
523,0.9829759002
524,0.9821526408
525,0.9837602973
526,0.9768997431
527,0.9566717148
528,0.9751026034
529,0.9754880667
530,1.0102021694
531,0.9852604866
532,0.9952400923
533,0.9943606257
534,0.9921597838
535,0.9745630026
536,0.9738218188
537,0.9718515873
538,0.9896373749
539,1.0094919205
540,1.0069202185
541,0.9842205048
542,1.0145483017
543,0.9935631752
544,0.9916049838
545,1.0116674900
546,1.0089185238
547,1.0247986317
548,0.9766986370
549,0.9818853736
550,0.9839417338
551,1.0066033602
552,0.9876736999
553,0.9989260435
554,0.9917495251
555,0.9653622508
556,0.9927937388
557,0.9737426043
558,0.9866454601
559,0.9852637649
560,0.9705072641
561,0.9881819487
562,1.0074832439
563,1.0022658110
564,1.0041429996
565,0.9970624447
566,0.9772962332
567,0.9814750552
568,0.9891099930
569,0.9841895103
570,0.9767998457
571,0.9819909930
572,0.9958412647
573,0.9742864370
574,0.9884848595
575,0.9790076017
576,0.9894286990
577,1.0171926022
578,1.0003023148
579,1.0091149807
580,1.0034928322
581,0.9898526073
582,0.9773759842
583,0.9963195324
584,1.0165202618
585,1.0205254555
586,0.9780343771
587,0.9922124743
588,0.9715690017
589,0.9861323237
590,0.9973644018
591,0.9865623713
592,0.9907934666
593,0.9818627238
594,0.9968128204
595,0.9769352674
596,0.9850581884
597,0.9978401065
598,0.9708118439
599,0.9741249084
600,0.9836902618
601,0.9927374721
602,1.0004689693
603,0.9770228863
604,0.9673850536
605,0.9941309690
606,0.9946341515
607,0.9931504130
608,0.9965687990
609,0.9808359146
610,1.0095324516
611,0.9730751514
612,0.9801475406
613,0.9754990339
614,0.9882022738
615,0.9934855700
616,0.9759547114
617,0.9999987483
618,0.9807976484
619,0.9829956889
620,0.9944887161
621,0.9795057178
622,0.9992322922
623,0.9731272459
624,0.9897324443
625,0.9854748249
626,0.9804981947
627,0.9965351820
628,0.9855617285
629,1.0131849051
630,0.9871830940
631,1.0026296377
632,0.9953738451
633,0.9866762161
634,0.9966744184
635,0.9914116859
636,0.9957765341
637,0.9687181711
638,0.9865862727
639,0.9876367450
640,0.9941636920
641,1.0018501282
642,0.9736456871
643,0.9732486010
644,0.9995412230
645,0.9780117869
646,0.9824894667
647,1.0020654202
648,1.0071660280
649,1.0038135052
650,0.9978737831
651,1.0034160614
652,0.9830782413
653,0.9764649272
654,0.9852606654
655,0.9699023962
656,1.0057095289
657,0.9799045920
658,0.9741926193
659,0.9774427414
660,0.9655070305
661,0.9974093437
662,0.9992329478
663,0.9949526787
664,0.9886547923
665,1.0072126389
666,0.9824593067
667,0.9846534729
668,0.9910995364
669,0.9603220820
670,0.9949980974
671,0.9799961448
672,0.9824482203
673,0.9869601130
674,0.9966735840
675,0.9948484302
676,1.0027692318
677,0.9795446396
678,0.9986554980
679,1.0050089359
680,0.9887663722
681,1.0082216263
682,0.9839482307
683,0.9882745147
684,1.0020885468
685,0.9724460840
686,0.9952399135
687,0.9840197563
688,0.9685292244
689,0.9878524542
690,1.0002397299
691,0.9752916098
692,0.9747278690
693,1.0112978220
694,0.9840339422
695,0.9997090697
696,0.9955199957
697,0.9832110405
698,0.9772610068
699,0.9769173861
700,0.9928210974
701,0.9767293930
702,0.9847273827
703,0.9822864532
704,0.9969506264
705,0.9888126254
706,1.0042588711
707,0.9922155142
708,0.9979838133
709,0.9888503551
710,0.9776400924
711,0.9882102013
712,0.9930905104
713,0.9793334007
714,0.9880306125
715,0.9868640900
716,0.9906401634
717,0.9975832701
718,1.0061924458
719,0.9925097823
720,0.9944359660
721,0.9841966629
722,0.9720005989
723,0.9885086417
724,0.9742069244
725,1.0008319616
726,0.9749681354
727,0.9958664775
728,0.9898037910
729,1.0192236900
730,0.9994303584
731,0.9987144470
732,0.9751026630
733,0.9924895167
734,0.9964350462
735,0.9878414869
736,0.9950910807
737,0.9876071215
738,0.9859575033
739,0.9749843478
740,0.9749670029
741,0.9970807433
742,0.9878678322
743,0.9842556715
744,0.9642978907
745,0.9887267351
746,0.9882389903
747,0.9753177166
748,0.9967361689
749,1.0044965744
750,0.9970306754
751,0.9927883148
752,0.9905911684
753,1.0090370178
754,0.9798099995
755,0.9946836829
756,0.9801151752
757,0.9858133793
758,0.9831954837
759,0.9909383059
760,1.0040533543
761,0.9840833545
762,0.9983593822
763,0.9873589873
764,0.9858316183
765,1.0052597523
766,0.9765063524
767,1.0003151894
768,0.9960060120
769,0.9673271179
770,1.0288542509
771,1.0002725124
772,0.9757842422
773,1.0150319338
774,1.0086085796
775,1.0127218962
776,0.9783916473
777,0.9844249487
778,0.9853340983
779,0.9925686717
780,1.0083723068
781,0.9912043810
