image_index,r_theta
0,1.0163124800
1,1.0060579777
2,0.9974927306
3,0.9851251841
4,0.9787133932
5,0.9932200909
6,1.0169932842
7,0.9830457568
8,1.0093731880
9,0.9905409813
10,1.0134871006
11,1.0100893974
12,1.0038288832
13,1.0023839474
14,0.9947165251
15,0.9806115627
16,0.9970089793
17,1.0204361677
18,0.9969791174
19,1.0100160837
20,1.0007904768
21,0.9887382388
22,0.9930223823
23,1.0123139620
24,1.0234695673
25,0.9814283848
26,0.9968503714
27,1.0138049126
28,0.9872650504
29,0.9641330242
30,1.0060822964
31,0.9945985079
32,0.9866499901
33,1.0044929981
34,0.9947597980
35,0.9741112590
36,0.9681373835
37,1.0112129450
38,1.0029758215
39,0.9982458949
40,1.0097985268
41,1.0113656521
42,1.0203623772
43,0.9954487681
44,1.0006530285
45,0.9996033907
46,0.9942750931
47,0.9923871756
48,1.0038504601
49,0.9915916324
50,1.0110695362
51,0.9987082481
52,0.9990036488
53,1.0070257187
54,1.0109341145
55,1.0122370720
56,1.0176863670
57,1.0039017200
58,0.9859541655
59,1.0041136742
60,1.0127128363
61,1.0343840122
62,0.9934114218
63,1.0050240755
64,0.9941977859
65,0.9962587357
66,0.9975713491
67,1.0053192377
68,0.9924672842
69,1.0020421743
70,0.9956237078
71,1.0059973001
72,1.0027899742
73,0.9933192134
74,0.9850633144
75,1.0021518469
76,0.9958851337
77,1.0290255547
78,0.9919824004
79,0.9761330485
80,1.0089912415
81,0.9976981878
82,1.0088722706
83,1.0055196285
84,1.0127005577
85,0.9833997488
86,1.0188704729
87,0.9944707751
88,0.9818963408
89,0.9970507622
90,1.0111831427
91,0.9910011292
92,0.9925519824
93,0.9829353690
94,1.0247836113
95,0.9940838814
96,0.9944242239
97,0.9966236949
98,1.0146431923
99,0.9999400377
100,0.9984654784
101,0.9945446849
102,0.9939043522
103,1.0164039135
104,1.0099207163
105,1.0036661625
106,1.0288209915
107,0.9917631149
108,1.0014812946
109,0.9938752055
110,0.9854396582
111,0.9987277985
112,1.0399992466
113,1.0064637661
114,0.9944583774
115,0.9928648472
116,1.0117615461
117,0.9934291244
118,0.9985938072
119,0.9994255304
120,1.0114381313
121,1.0037608147
122,1.0117849112
123,1.0017045736
124,1.0018498898
125,1.0042788982
126,1.0011458397
127,1.0225809813
128,0.9980616570
129,0.9831894636
130,1.0016232729
131,0.9921674132
132,1.0179324150
133,0.9718689919
134,1.0188249350
135,0.9964095354
136,0.9890661240
137,1.0061051846
138,1.0119130611
139,1.0063700676
140,0.9963583946
141,1.0103571415
142,1.0048364401
143,1.0034358501
144,1.0013847351
145,1.0263864994
146,1.0076915026
147,1.0240834951
148,1.0122587681
149,1.0121057034
150,1.0094035864
151,0.9865528941
152,1.0019555092
153,0.9999110103
154,0.9741730690
155,0.9912146330
156,0.9947994947
157,1.0130163431
158,0.9972068071
159,0.9804538488
160,0.9963703156
161,0.9960814714
162,1.0290687084
163,0.9882339239
164,0.9706913233
165,1.0289146900
166,0.9723133445
167,0.9865555763
168,0.9872041941
169,1.0218093395
170,1.0001099110
171,1.0011533499
172,0.9885226488
173,0.9960191250
174,0.9978836775
175,1.0069174767
176,1.0021989346
177,0.9974415302
178,1.0047633648
179,0.9935036898
180,1.0077807903
181,0.9811641574
182,0.9800475836
183,0.9926239848
184,1.0012876987
185,0.9891613722
186,1.0060340166
187,0.9969091415
188,0.9836791754
189,0.9797315598
190,0.9783740044
191,1.0198386908
192,1.0236575603
193,0.9939786792
194,1.0135977268
195,1.0048782825
196,0.9830064774
197,1.0044641495
198,0.9911409616
199,1.0206518173
200,0.9811466932
201,0.9991368055
202,0.9977778196
203,0.9943446517
204,1.0094163418
205,1.0104179382
206,1.0041122437
207,0.9910051227
208,1.0153079033
209,0.9838171005
210,0.9949044585
211,0.9830074310
212,1.0238733292
213,0.9941102862
214,0.9955947399
215,1.0121586323
216,1.0064078569
217,0.9922696948
218,0.9755063057
219,0.9784308672
220,0.9837749004
221,0.9963938594
222,0.9672002792
223,0.9988201857
224,0.9943208098
225,0.9904980659
226,0.9959229231
227,0.9941498041
228,0.9783406258
229,0.9973416328
230,1.0024369955
231,0.9879323840
232,0.9953891635
233,0.9947829247
234,1.0085889101
235,1.0080497265
236,0.9989504218
237,1.0056577921
238,0.9955796003
239,1.0060904026
240,0.9938601851
241,1.0124664307
242,0.9852675200
243,1.0061593056
244,0.9967853427
245,0.9881027937
246,0.9756698608
247,0.9936330318
248,1.0045924187
249,1.0158174038
250,1.0000395775
251,0.9973835945
252,0.9774970412
253,0.9925136566
254,0.9852836132
255,0.9816810489
256,0.9922272563
257,0.9861900210
258,0.9862558842
259,1.0002312660
260,1.0134134293
261,1.0130496025
262,0.9966114759
263,0.9846860170
264,1.0172876120
265,1.0031958818
266,0.9998968840
267,1.0040984154
268,1.0119040012
269,0.9876233935
270,0.9822672606
271,0.9989284277
272,1.0009791851
273,1.0058645010
274,1.0080237389
275,1.0155506134
276,0.9935764074
277,0.9907845855
278,1.0099580288
279,0.9862068892
280,1.0227164030
281,1.0080679655
282,1.0109405518
283,1.0036497116
284,1.0012781620
285,1.0070767403
286,1.0104928017
287,1.0189290047
288,0.9861130118
289,1.0034537315
290,0.9756999016
291,1.0039228201
292,0.9726580381
293,0.9959198236
294,1.0079634190
295,0.9927757978
296,1.0239689350
297,1.0082523823
298,0.9963733554
299,0.9800813198
300,0.9843252897
301,0.9989277720
302,1.0132552385
303,0.9952371120
304,0.9993073344
305,1.0229015350
306,1.0036468506
307,1.0043495893
308,0.9828028679
309,1.0258660316
310,1.0042443275
311,0.9710310698
312,0.9955508709
313,0.9868027568
314,1.0138723850
315,0.9979388714
316,1.0023877621
317,1.0065650940
318,0.9915725589
319,0.9725788832
320,1.0051603317
321,1.0171724558
322,0.9769021273
323,1.0158585310
324,1.0133566856
325,1.0035905838
326,0.9864615202
327,1.0092818737
328,1.0053818226
329,1.0008081198
330,0.9893636703
331,1.0113663673
332,0.9958060980
333,0.9996007681
334,0.9857667685
335,1.0185773373
336,0.9954456091
337,1.0032227039
338,0.9929887652
339,1.0086798668
340,1.0194804668
341,1.0214179754
342,1.0025029182
343,0.9936462641
344,1.0028140545
345,0.9933857918
346,1.0047898293
347,0.9970373511
348,1.0278851986
349,1.0042984486
350,0.9944760203
351,1.0123237371
352,1.0020563602
353,0.9998018146
354,1.0226807594
355,0.9945669174
356,0.9961652756
357,1.0134265423
358,1.0060925484
359,0.9834129214
360,0.9827731848
361,0.9860256910
362,1.0224956274
363,0.9968451858
364,1.0022323132
365,0.9954441786
366,1.0191422701
367,1.0073546171
368,1.0051726103
369,0.9766921401
370,0.9836139679
371,1.0151411295
372,1.0021165609
373,0.9922894239
374,0.9954514503
375,0.9897181392
376,1.0181367397
377,0.9835143089
378,1.0140209198
379,0.9876335859
380,1.0029637814
381,0.9994819164
382,0.9960815310
383,1.0110819340
384,0.9980990291
385,0.9918043017
386,0.9899954200
387,1.0010966063
388,1.0050739050
389,1.0082471371
390,1.0059542656
391,0.9878997803
392,0.9863125682
393,0.9979783893
394,0.9875102043
395,0.9961490631
396,1.0046188831
397,1.0089514256
398,0.9716545939
399,1.0039901733
400,0.9905204773
401,0.9821428061
402,0.9945257902
403,1.0060701370
404,1.0088996887
405,1.0107200146
406,1.0047640800
407,1.0071327686
408,1.0030257702
409,0.9974559546
410,0.9922005534
411,0.9946571589
412,0.9918602705
413,0.9801615477
414,1.0062980652
415,1.0152801275
416,1.0098104477
417,1.0030303001
418,0.9933207035
419,1.0072262287
420,1.0085738897
421,0.9965333939
422,0.9680647850
423,1.0029244423
424,0.9917590022
425,1.0076918602
426,1.0036542416
427,0.9913777709
428,0.9811806679
429,0.9973980188
430,1.0143239498
431,0.9903612137
432,0.9921870232
433,0.9975193739
434,1.0379375219
435,1.0156592131
436,0.9898365736
437,0.9906643629
438,0.9924761653
439,1.0200376511
440,1.0101817846
441,0.9882766604
442,0.9886611700
443,0.9917885661
444,0.9879013300
445,0.9913963079
446,1.0108673573
447,0.9945381880
448,0.9907176495
449,1.0153393745
450,0.9933872223
451,1.0103191137
452,0.9976841807
453,0.9963754416
454,0.9882501364
455,1.0060865879
456,0.9771901369
457,0.9711626768
458,1.0087780952
459,1.0157082081
460,0.9874999523
461,0.9895501137
462,0.9861540794
463,1.0139784813
464,0.9937058687
465,1.0064370632
466,1.0048067570
467,0.9695624113
468,0.9935373068
469,1.0122997761
470,0.9886519909
471,0.9911235571
472,0.9987596273
473,1.0008187294
474,0.9959419966
475,1.0070154667
476,0.9932601452
477,0.9851379395
478,1.0016406775
479,1.0088037252
480,1.0070713758
481,0.9986195564
482,0.9772852659
483,1.0033644438
484,1.0149086714
485,0.9838294387
486,0.9934943914
487,1.0078279972
488,0.9860301018
489,0.9873535037
490,1.0308532715
491,0.9821405411
492,0.9953553081
493,1.0129625797
494,1.0087780952
495,1.0163167715
496,0.9930814505
497,0.9869148135
498,1.0095494986
499,0.9871501327
500,0.9960738420
501,0.9962583780
502,1.0230745077
503,0.9900190830
504,0.9878727198
505,1.0111796856
506,1.0198417902
507,1.0005514622
508,1.0007078648
509,1.0120444298
510,0.9947996140
511,1.0141594410
512,0.9956121445
513,0.9825016856
514,0.9891633987
515,1.0238515139
516,1.0048731565
517,1.0130624771
518,0.9877057076
519,1.0031406879
520,0.9837443233
521,0.9981075525
522,1.0133893490
523,1.0233590603
524,1.0140469074
525,0.9873983860
526,0.9729567766
527,0.9900078177
528,1.0056142807
529,1.0202608109
530,1.0001416206
531,1.0106818676
532,0.9958086014
533,1.0200728178
534,1.0093414783
535,0.9995021224
536,0.9947697520
537,0.9917932749
538,0.9980232120
539,1.0063257217
540,1.0116178989
541,1.0083271265
542,1.0158351660
543,1.0216294527
544,0.9818267822
545,1.0037735701
546,1.0041849613
547,0.9884402156
548,1.0102876425
549,0.9801577330
550,0.9858798981
551,1.0240089893
552,0.9979926348
553,1.0112018585
554,0.9871816635
555,0.9954404831
556,1.0034518242
557,0.9934182167
558,0.9978090525
559,0.9826636314
560,0.9838171005
561,0.9863588214
562,1.0199277401
563,1.0077817440
564,0.9871259928
565,0.9886820316
566,0.9859997630
567,0.9824478030
568,0.9991381168
569,0.9960814714
570,1.0257054567
571,0.9949309826
572,0.9908958673
