image_index,r_theta
0,0.8734285235
1,0.9158730507
2,0.9223499298
3,0.9145635366
4,0.8958493471
5,0.9129341841
6,0.8791043162
7,0.8553838730
8,0.8667346239
9,0.8423873782
10,0.9025456309
11,0.9739856720
12,0.9458254576
13,0.8334379196
14,0.9275254011
15,0.9703553915
16,0.8791191578
17,0.9277000427
18,0.8873677254
19,0.9313070178
20,0.9235861301
21,0.8243028522
22,0.9313937426
23,0.9056178331
24,0.9023181796
25,0.9446663260
26,0.9343423843
27,0.8651762009
28,0.8736301661
29,0.9232878685
30,0.8904374838
31,0.9390630722
32,0.8474014997
33,0.8570740223
34,0.9362837672
35,0.9181119800
36,0.9686185718
37,0.8461150527
38,0.8826497793
39,0.8165919185
40,0.8870961070
41,0.8524679542
42,0.8963434100
43,0.8932998180
44,0.8188865185
45,0.9510482550
46,0.8807765841
47,0.8776453733
48,0.9242838621
49,0.9028530121
50,0.8572582603
51,0.8935970068
52,0.8821946979
53,0.8597600460
54,0.9327869415
55,0.9326221347
56,0.9161118269
57,0.8917347193
58,0.9584568739
59,0.8611359000
60,0.9850904346
61,0.8941215873
62,0.8893790245
63,0.9036638141
64,0.9015692472
65,0.8788374662
66,0.8208383322
67,0.8672196269
68,0.9187296629
69,0.9559466243
70,0.9396724105
71,0.8672296405
72,0.8640950918
73,0.9421944618
74,0.9162975550
75,0.9159613848
76,0.8144769073
77,0.8946886063
78,0.8798353672
79,0.8897082210
80,0.8806473017
81,0.8936756849
82,0.9617168307
83,0.8882700801
84,0.8977890015
85,0.9711350203
86,0.9363559484
87,0.8725088835
88,0.9671287537
89,0.9457918406
90,0.8977658153
91,0.8911604285
92,0.9487279654
93,0.9071521759
94,0.9756872654
95,0.8923041224
96,0.8354053497
97,0.8311462402
98,0.9456139803
99,0.9252845645
100,0.9053004980
101,0.8227820396
102,0.8494104147
103,0.8592081070
104,0.9286014438
105,0.9175463915
106,0.9307769537
107,0.9309965372
108,0.8982450366
109,0.8432912827
110,0.9766191244
111,0.8400969505
112,0.8954099417
113,0.8751584291
114,0.9149518013
115,0.9351298213
116,0.8954758644
117,0.9259361029
118,0.9535832405
119,0.8579950333
120,0.8394899368
121,0.8366761208
122,0.9101929665
123,0.8506698608
124,0.8765481710
125,0.8837124705
126,0.9092468619
127,0.7633991241
128,0.9121855497
129,0.8850293159
130,0.8440992236
131,0.9163973331
132,0.8284395933
133,0.9511584044
134,0.9191319942
135,0.8871039152
136,0.8573205471
137,0.9641091228
138,0.8739339113
139,0.9804908037
140,0.8664636612
141,0.8797535896
142,0.9133356810
143,0.9125460386
144,0.8977727890
145,0.9233743548
146,0.9175245166
147,0.7993291616
148,0.8905276060
149,0.9450911283
150,0.9089703560
151,0.8953081965
152,0.9736160636
153,0.8890671730
154,0.8927088976
155,0.7718221545
156,0.8607068062
157,0.8194491863
158,0.7829610705
159,0.9088523388
160,0.8657736778
161,0.9189485908
162,0.9007053375
163,0.8469058871
164,0.9109390974
165,0.9250070453
166,0.9308425784
167,0.8841657639
168,0.8984621763
169,0.8879736662
170,0.9578264952
171,0.9775232673
172,0.9042570591
173,0.9236122370
174,0.8872942924
175,0.9016121626
176,0.8295647502
177,0.9346575737
178,0.9072510600
179,0.8751618266
180,0.8774988651
181,0.7362542152
182,0.8721852303
183,0.8582588434
184,0.8959423304
185,0.9084056616
186,0.8443037868
187,0.8920597434
188,0.8923064470
189,0.8981177807
190,0.9188076854
191,0.9439077377
192,0.8866105080
193,0.8585975170
194,0.8327512145
195,0.8889684081
196,0.8585948944
197,0.9508875608
198,0.9010086060
199,0.9115526080
200,1.0174909830
201,0.9836935401
202,0.9292930365
203,0.9398671985
204,0.8431245685
205,0.9364168048
206,0.8477401733
207,0.9220790267
208,0.8988258839
209,0.7943221927
210,0.9334434271
211,0.9099881649
212,0.8815853000
213,0.8963085413
214,0.8560742140
215,0.9089598656
216,0.8965992928
217,0.8650668859
218,0.9408649206
219,0.8671166897
220,0.9110153913
221,0.9065345526
222,0.9450692534
223,0.8879150748
224,0.9342495799
225,0.9291087985
226,0.9248780012
227,0.9217777252
228,0.8155536652
229,0.9529253244
230,0.8236380816
231,0.9330803752
232,0.8188249469
233,0.9047829509
234,0.9203059673
235,0.9615920782
236,0.9340466261
237,0.9521492720
238,0.9123762846
239,0.9898113012
240,0.8604559302
241,0.8843663931
242,0.9127798080
243,0.9749717712
244,0.8706988692
245,0.9000322223
246,0.8807853460
247,0.8041908145
248,0.9092791080
249,0.9160808921
250,0.9216688871
251,0.7823146582
252,0.9263872504
253,0.8982753754
254,0.9376997948
255,0.8995832205
256,0.9876670241
257,0.9260635376
258,0.9497021437
259,0.9092829227
260,0.9798477888
261,0.9172677994
262,0.8437894583
263,0.8441700935
264,0.9456361532
265,0.8965067863
266,0.8886967897
267,0.8093801737
268,0.9259155989
269,0.8843948245
270,0.8767699599
271,0.9360669851
272,0.9225577116
273,0.8354448080
274,0.9238613844
275,0.9067198634
276,0.9021574855
277,0.9579803348
278,0.9216194153
279,0.8676975965
280,0.9492038488
281,0.8483465910
282,0.8905415535
283,0.9404036403
284,0.9573322535
285,0.9113411903
286,0.8979122043
287,0.8464603424
288,0.9165328741
289,0.8884543180
290,0.9254838228
291,0.8922712803
292,0.9250532389
293,0.7745226622
294,0.8937088847
295,0.9155876040
296,0.9292869568
297,0.9699994922
298,0.9130723476
299,0.8336225748
300,0.9359200001
301,0.8649026752
302,0.8443326354
303,0.8812987804
304,0.8968584538
305,0.9721130133
306,0.8093110919
307,0.8250751495
308,0.9720015526
309,0.9154323936
310,0.8654869795
311,0.9516161680
312,0.9396891594
313,0.8616139293
314,0.8622259498
315,0.8487062454
316,0.9390115738
317,0.8647414446
318,0.9199627638
319,0.9508487582
320,0.9146994948
321,0.9258141518
322,0.8836040497
323,0.9282827377
324,0.8527891040
325,0.9481336474
326,0.8413518667
327,0.9274872541
328,0.8557109237
329,0.9401623607
330,0.9478135109
331,0.9449755549
332,0.8815714717
333,0.9762767553
334,0.8845885992
335,0.8764100075
336,0.8646525741
337,0.9504704475
338,0.8505067229
339,0.9011999965
340,0.8477104902
341,0.8862702847
342,0.8918238878
343,0.8181753159
344,0.7926456332
345,0.9136035442
346,0.8670541644
347,0.8307366371
348,0.9999434352
349,0.8609551191
350,0.8449966311
351,0.9880604744
352,0.9018837810
353,0.9111850262
354,0.8795107603
355,0.9025351405
356,0.8668965101
357,0.8735958338
358,0.9253050089
359,0.9344972372
360,0.8226226568
361,0.8921276927
362,0.9159380794
363,0.9318135977
364,0.8962013721
365,0.9340293407
366,0.8767884970
367,0.8842276335
368,0.9598774910
369,0.8539993167
370,0.8583598137
371,0.9335193038
372,0.8909826279
373,0.9081510305
374,0.8434525728
375,0.9115108252
376,0.9245095253
377,0.9134287834
378,0.8791372180
379,0.9675756693
380,0.8666631579
381,0.9096879363
382,0.9074594378
383,0.9954533577
384,0.8705768585
385,0.9161967039
386,0.8966540098
387,0.8527838588
388,0.8987559080
389,0.8409527540
390,0.9100045562
391,0.8825854659
392,0.9664291739
393,0.9626280665
394,0.9319712520
395,0.9777561426
396,0.8633171916
397,0.8848702908
398,0.8705107570
399,0.9019986987
400,0.8938121200
401,0.9301791191
402,0.9165684581
403,0.8759694099
404,0.8923091888
405,0.8558513522
406,0.8863863945
407,0.8765656352
408,0.8577202559
409,0.9244618416
410,0.8962818980
411,0.8827190399
412,0.9251717329
413,0.9364423752
414,0.8458153605
415,0.9104113579
416,0.9259161949
417,0.8421857357
418,0.8973239660
419,0.8434278369
420,0.8202649951
421,0.9004067183
422,0.9276821017
423,0.9086931944
424,0.9284863472
425,0.8599628210
426,0.9269928932
427,0.8216931224
428,0.8557657003
429,0.9893102646
430,0.9389278889
431,0.9087535739
432,0.9076040983
433,0.9251520038
434,0.9089053869
435,0.9829966426
436,0.8972138166
437,0.8911620975
438,0.9391853213
439,0.8628105521
440,0.7931283712
441,0.8816408515
442,0.9207944870
443,0.9233646393
444,0.8867766857
445,0.9475070834
446,0.8668051958
447,0.9918998480
448,0.9395963550
449,0.8908025622
450,0.8909434676
451,0.7881066203
452,0.9413349628
453,0.9737398028
454,0.8466283083
455,0.8868589401
456,0.8462411165
457,0.8494943380
458,0.9071928859
459,0.9512857795
460,0.9182286263
461,0.7911814451
462,0.9524558783
463,0.9052955508
464,0.9748138189
465,0.8245834112
466,0.8876106143
467,0.9513820410
468,0.8879503012
469,0.9452322721
470,0.8614506721
471,0.9222817421
472,0.9830397367
473,0.8551592827
474,0.8876178265
475,0.7689193487
476,0.8983440399
477,0.9535517097
478,0.8656711578
479,0.8476373553
480,0.9595704079
481,0.9447063208
482,0.9001989365
483,0.9550897479
484,0.8959927559
485,0.8910917640
486,0.8752936125
487,0.8974622488
488,0.8568381071
489,0.8848113418
490,0.9288500547
491,0.8954753876
492,0.9819776416
493,0.8863266706
494,0.8824558258
495,0.9094529152
496,0.9058909416
497,0.8720118999
498,0.8758276701
499,0.9249581099
500,0.8817771673
501,0.9150301814
