image_index,r_theta
0,0.5784291029
1,0.4756396711
2,0.4963887632
3,0.6128948927
4,0.5286537409
5,0.7465848923
6,0.6963132620
7,0.8882791400
8,0.6163207293
9,0.4456076622
10,0.5619273186
11,0.7295621634
12,0.6759433746
13,0.4263592660
14,0.6304252744
15,0.8276183009
16,0.5950996280
17,0.5680230260
18,0.5504634380
19,0.3813394308
20,0.6233408451
21,0.5367537737
22,0.5228732228
23,0.7252061367
24,0.5629498959
25,0.7283834219
26,0.7058267593
27,0.6096470356
28,0.5519249439
29,0.7152678967
30,0.4770554900
31,0.5777539015
32,0.4441666603
33,0.4680534303
34,0.5596935153
35,0.6759149432
36,0.7730156779
37,0.6236278415
38,0.5785409212
39,0.6130695343
40,0.5133910179
41,0.5646921396
42,0.5450364351
43,0.7080435753
44,0.3977736235
45,0.7441300154
46,0.6780059338
47,0.5079043508
48,0.6758387089
49,0.7137777805
50,0.6407177448
51,0.6238284111
52,0.5590876341
53,0.4778104722
54,0.6683170795
55,0.6939412951
56,0.3749545515
57,0.7371181250
58,0.6131342649
59,0.4689028263
60,0.6549698114
61,0.6157497168
62,0.5028022528
63,0.5780597925
64,0.6609210968
65,0.6425867081
66,0.4743542075
67,0.5271075964
68,0.6653850079
69,0.7807018161
70,0.6978892088
71,0.5186789036
72,0.4682898521
73,0.6060869098
74,0.5129911900
75,0.8347167969
76,0.5735244155
77,0.5602426529
78,0.4845951200
79,0.6153816581
80,0.6459118724
81,0.5964437723
82,0.6102786064
83,0.6401205659
84,0.6589555144
85,0.8898739219
86,0.7206689715
87,0.5513829589
88,0.7485949397
89,0.7567741275
90,0.5334045887
91,0.5154730082
92,0.6930517554
93,0.7126328349
94,0.4823155403
95,0.5873346925
96,0.5063344240
97,0.6024760604
98,0.6264626980
99,0.6108444929
100,0.5313791633
101,0.3187144995
102,0.5422936678
103,0.6109421849
104,0.7462358475
105,0.7126046419
106,0.6985435486
107,0.6741919518
108,0.6415824294
109,0.5425164104
110,0.7834038734
111,0.6182997227
112,0.6803636551
113,0.5307509899
114,0.7820987701
115,0.7705034018
116,0.6783343554
117,0.4961595535
118,0.8562443256
119,0.4927861094
120,0.3705524802
121,0.3846454620
122,0.5083314180
123,0.3015471101
124,0.5874227881
125,0.5007328987
126,0.5360855460
127,0.3954983950
128,0.4315301776
129,0.6556262970
130,0.5307841301
131,0.3906064630
132,0.5568921566
133,0.8190093040
134,0.6133288741
135,0.7280420065
136,0.6883778572
137,0.8230372667
138,0.6361922026
139,0.8766884804
140,0.5632383823
141,0.6798603535
142,0.7377334833
143,0.4735741019
144,0.6242007017
145,0.6215428114
146,0.6886922717
147,0.4202974737
148,0.6723486781
149,0.5729399920
150,0.6234594584
151,0.4965822697
152,0.7806228399
153,0.5217410326
