image_index,r_theta
0,1.0406215191
1,0.9742028117
2,0.9953867197
3,1.0054174662
4,0.9942013621
5,0.9779073596
6,1.0364116430
7,0.9993197322
8,1.0148580074
9,1.0275132656
10,0.9903957248
11,1.0361073017
12,0.9819476008
13,1.0182780027
14,0.9424833059
15,1.0174474716
16,0.9528412223
17,0.9959214926
18,0.9892566204
19,1.0301928520
20,0.9423519969
21,0.9779814482
22,1.0113537312
23,1.0116943121
24,1.0065468550
25,1.0204199553
26,0.9974822402
27,0.9929506183
28,0.9699816704
29,0.9925303459
30,1.0301619768
31,1.0352891684
32,0.9842025638
33,0.9654439688
34,0.9909304380
35,0.9725638628
36,1.0179480314
37,1.0156749487
38,1.0012865067
39,1.0171252489
40,1.0019730330
41,1.0429625511
42,1.0254596472
43,1.0349268913
44,1.0013687611
45,1.0279635191
46,0.9640582800
47,1.0238130093
48,1.0169708729
49,0.9746996164
50,1.0031013489
51,1.0018891096
52,0.9867202640
53,1.0166966915
54,1.0338904858
55,1.0246944427
56,1.0505905151
57,1.0000967979
58,1.0019549131
59,1.0144112110
60,0.9851894379
61,1.0329431295
62,1.0217201710
63,1.0091109276
64,1.0391815901
65,0.9901510477
66,0.9787453413
67,1.0186612606
68,1.0000700951
69,1.0401681662
70,1.0312952995
71,1.0201141834
72,1.0064743757
73,0.9907390475
74,1.0079822540
75,0.9657811522
76,1.0256694555
77,1.0028657913
78,0.9849056602
79,0.9717515707
80,0.9832519889
81,0.9909335971
82,0.9982006550
83,0.9922103882
84,1.0333192348
85,0.9248251915
86,0.9826824069
87,1.0166888237
88,0.9956499934
89,0.9767978191
90,0.9864243269
91,1.0689904690
92,1.0056002140
93,1.0404690504
94,1.0063400269
95,1.0821738243
96,1.0281773806
97,0.9729754329
98,0.9929499030
99,1.0230334997
100,1.0282166004
101,1.0233830214
102,0.9826361537
103,0.9823772311
104,0.9772118926
105,1.0119770765
106,1.0102487803
107,1.0082218647
108,1.0378588438
109,0.9616521597
110,1.0560672283
111,1.0486991405
112,1.0415911674
113,0.9607973099
114,0.9772860408
115,0.9727091789
116,0.9801132679
117,1.0050065517
118,0.9789659977
119,1.0222887993
120,1.0288543701
121,1.0043013096
122,0.9793555140
123,1.0163388252
124,0.9728505015
125,1.0022078753
126,1.0144748688
127,1.0531039238
128,1.0198105574
129,1.0169359446
130,1.0355894566
131,1.0180398226
132,1.0145044327
133,0.9933878183
134,0.9979099035
135,0.9959855080
136,1.0281755924
137,1.0034343004
138,0.9594745636
139,0.9832142591
140,1.0092706680
141,1.0160665512
142,1.0148680210
143,0.9992964268
144,0.9883557558
145,1.0271471739
146,1.0200884342
147,1.0194082260
148,1.0221607685
149,1.0037896633
150,0.9895610213
151,0.9973469973
152,0.9802498817
153,1.0506068468
154,1.0144762993
155,1.0312556028
156,0.9678727984
157,1.0250108242
158,1.0288046598
159,1.0554045439
160,0.9825245738
161,0.9653055072
162,1.0003699064
163,1.0070123672
164,1.0060911179
165,1.0012409687
166,0.9646415114
167,1.0219801664
168,0.9915785789
169,1.0560377836
170,1.0145472288
171,1.0067095757
172,1.0102705956
173,1.0107965469
174,1.0279603004
175,0.9914433360
176,0.9884327650
177,0.9932883978
178,0.9905080199
179,0.9969342947
180,0.9878700972
181,0.9636477232
182,1.0165746212
183,1.0367498398
184,1.0192117691
185,0.9791442156
186,0.9917211533
187,1.0468515158
188,0.9431340098
189,0.9651612043
190,1.0019612312
191,1.0257205963
192,1.0046684742
193,1.0270478725
194,1.0180127621
195,1.0122315884
196,1.0197651386
197,1.0233831406
198,0.9877814651
199,1.0193383694
200,0.9995685816
201,1.0379726887
202,0.9895915985
203,0.9626414776
204,0.9966975451
205,1.0128576756
206,1.0342555046
207,0.9733328819
208,0.9732521772
209,1.0145435333
210,0.9883691072
211,0.9993053675
212,0.9769446254
213,0.9939364195
214,0.9924618602
215,0.9798884392
216,1.0097383261
217,0.9960972667
218,0.9843594432
219,0.9959024787
220,0.9991908073
221,0.9804514647
222,0.9957715273
223,0.9903936386
224,1.0362491608
225,1.0474804640
226,1.0488678217
227,1.0549405813
228,1.0065515041
229,1.0264242887
230,0.9680908918
231,1.0280389786
232,1.0312504768
233,0.9858613014
234,1.0095436573
235,0.9677578807
236,0.9852463603
237,1.0013153553
238,1.0285398960
239,0.9873697162
240,0.9821638465
241,1.0141892433
242,1.0386049747
243,1.0328911543
244,1.0285403728
245,1.0230076313
246,1.0210766792
247,1.0030525923
248,1.0450838804
249,1.0034133196
250,1.0481090546
251,1.0080943108
252,1.0222455263
253,1.0645776987
254,0.9753999710
255,1.0109615326
256,1.0172681808
257,1.0196021795
258,1.0506947041
259,1.0339055061
260,0.9948005676
261,0.9890388250
262,0.9910542369
263,1.0128170252
264,1.0091933012
265,1.0114902258
266,1.0082397461
267,1.0095820427
268,1.0199725628
269,0.9892761111
270,0.9603473544
271,1.0293840170
272,0.9987080097
273,1.0111436844
274,1.0388507843
275,0.9841598272
276,1.0178011656
277,0.9871423244
278,0.9889055490
279,1.0041950941
280,0.9947325587
281,0.9645907879
282,0.9772049189
283,1.0188481808
284,1.0238778591
285,0.9916976690
286,1.0112586021
287,1.0147207975
288,1.0083456039
289,1.0324786901
290,1.0487172604
291,1.0151791573
292,0.9963690042
293,1.0183424950
294,1.0332782269
295,0.9952563047
296,1.0409402847
297,0.9933211803
298,0.9795526862
299,1.0080249310
300,0.9733181000
301,0.9823070765
302,1.0242270231
303,1.0081713200
304,0.9872918129
305,0.9933203459
306,1.0113867521
307,1.0355832577
308,1.0113978386
309,1.0110523701
310,0.9733981490
311,0.9733583927
312,1.0083537102
313,0.9965773821
314,0.9597738981
315,0.9718791842
316,1.0072116852
317,0.9899986982
318,0.9854423404
319,0.9972960353
320,0.9911813736
321,1.0265834332
322,1.0205199718
323,0.9973265529
324,0.9805486202
325,1.0268968344
326,1.0215833187
327,1.0296878815
328,1.0442352295
329,0.9939134121
330,1.0234962702
331,1.0145616531
332,1.0100650787
333,1.0133440495
334,0.9962105751
335,0.9869183302
336,1.0298831463
337,0.9597052336
338,0.9706306458
339,1.0406135321
340,1.0220021009
341,0.9639339447
342,1.0051528215
343,0.9980816245
344,1.0201470852
345,0.9934708476
346,1.0051828623
347,1.0518274307
348,0.9930014014
349,0.9964669943
350,1.0087486506
351,0.9975394011
352,1.0219571590
353,1.0257096291
354,0.9625856280
355,0.9639794827
356,1.0002007484
357,1.0080159903
358,1.0272101164
359,1.0007545948
360,0.9975270629
361,1.0282592773
362,0.9833040237
363,0.9994407892
364,0.9770924449
365,0.9965373874
366,1.0094027519
367,1.0076122284
368,1.0094647408
369,0.9840300083
370,1.0124971867
371,1.0340591669
372,0.9815082550
373,1.0172958374
374,0.9868185520
375,1.0517010689
376,1.0051417351
377,0.9675225019
378,1.0138548613
379,1.0348544121
380,1.0129874945
381,1.0102183819
382,1.0115556717
383,1.0197314024
384,1.0119886398
385,0.9948023558
386,1.0062263012
387,0.9939384460
388,1.0486857891
389,0.9757475853
390,1.0109573603
391,0.9921595454
392,1.0324162245
393,1.0257166624
394,0.9385271072
395,0.9946957827
396,1.0250658989
397,1.0091652870
398,1.0566287041
399,1.0071700811
400,0.9929856062
401,0.9982948303
402,1.0069335699
403,1.0177266598
404,1.0243871212
405,1.0182234049
406,1.0027897358
407,0.9650700092
408,0.9931588173
409,0.9800087214
410,0.9856317043
411,1.0268394947
412,1.0337376595
413,1.0173625946
414,0.9905184507
415,0.9477558136
416,1.0011919737
417,0.9886819720
418,0.9679764509
419,1.0309889317
420,1.0356602669
421,1.0097494125
422,1.0067818165
423,1.0490021706
424,1.0078413486
425,1.0116276741
426,1.0258405209
427,1.0006225109
428,1.0292825699
429,1.0298259258
430,1.0400894880
431,1.0120395422
432,1.0038750172
433,1.0339506865
434,1.0245187283
435,0.9914288521
436,0.9882048965
437,0.9808245897
438,0.9625873566
439,0.9761146903
440,1.0559662580
441,1.0139764547
442,1.0079007149
443,1.0295976400
444,1.0259022713
445,1.0164884329
446,1.0278079510
447,0.9784878492
448,1.0218236446
449,1.0150692463
450,1.0406943560
451,0.9976850748
452,1.0378059149
453,1.0072402954
454,1.0164517164
455,1.0395784378
456,1.0096027851
457,0.9946717620
458,0.9940432310
459,0.9770025015
460,0.9470161200
461,1.0191600323
462,1.0052112341
463,1.0048007965
464,0.9869334102
465,1.0072228909
466,1.0304595232
467,1.0513839722
468,0.9951416850
469,0.9665417075
470,0.9869699478
471,1.0142557621
472,0.9999645948
473,1.0062502623
474,0.9599045515
