image,VLB_BPD
10758.png,2.0884838104248047
10759.png,1.8476364612579346
1076.png,2.8521406650543213
10760.png,2.151141881942749
10761.png,1.664919376373291
10762.png,2.4822447299957275
10763.png,1.167894959449768
10764.png,1.6177830696105957
10765.png,2.01383900642395
10766.png,1.387028694152832
10767.png,1.1814953088760376
10768.png,2.501986265182495
10769.png,1.7307378053665161
1077.png,2.20123291015625
10770.png,2.0142157077789307
10771.png,0.7969715595245361
10772.png,2.074406385421753
10773.png,2.2934327125549316
10774.png,2.1436266899108887
10775.png,2.5648865699768066
10776.png,1.7502535581588745
10777.png,1.0790047645568848
10778.png,1.7141395807266235
10779.png,1.2900971174240112
1078.png,2.7695605754852295
10780.png,1.743638277053833
10781.png,1.8157050609588623
10782.png,1.9782953262329102
10783.png,1.5969905853271484
10784.png,1.4007527828216553
10785.png,1.9777133464813232
10786.png,2.113154411315918
10787.png,1.722286581993103
10788.png,0.9834652543067932
10789.png,2.4965336322784424
1079.png,2.268439292907715
10790.png,1.5628526210784912
10791.png,1.6258175373077393
10792.png,1.8852944374084473
10793.png,1.5932735204696655
10794.png,1.5561637878417969
10795.png,1.9088695049285889
10796.png,3.0123701095581055
10797.png,2.298502206802368
10798.png,2.317988395690918
10799.png,2.435664176940918
108.png,1.788057565689087
1080.png,1.3092467784881592
10800.png,1.8774875402450562
10801.png,2.4825687408447266
10802.png,1.3833953142166138
10803.png,2.089909553527832
10804.png,1.2176766395568848
10805.png,1.0190210342407227
10806.png,2.403407096862793
10807.png,1.9926565885543823
10808.png,1.9563971757888794
10809.png,2.0304157733917236
1081.png,1.6434237957000732
10810.png,2.2887418270111084
10811.png,2.355257987976074
10812.png,1.4611777067184448
10813.png,2.226863384246826
10814.png,1.6184595823287964
10815.png,2.02512526512146
10816.png,1.5902332067489624
10817.png,1.7979530096054077
10818.png,1.9382938146591187
10819.png,1.0344164371490479
1082.png,1.6743756532669067
10820.png,2.015026092529297
10821.png,1.6285825967788696
10822.png,1.9089794158935547
10823.png,2.1008026599884033
10824.png,1.737229347229004
10825.png,2.31402325630188
10826.png,3.0860304832458496
10827.png,1.8601397275924683
10828.png,1.6103763580322266
10829.png,2.31126070022583
1083.png,1.7822861671447754
10830.png,2.178018093109131
10831.png,2.5719685554504395
10832.png,1.819757342338562
10833.png,1.400650143623352
10834.png,2.129582643508911
10835.png,2.0595505237579346
10836.png,1.3183505535125732
10837.png,2.6384682655334473
10838.png,1.8815546035766602
10839.png,1.4707683324813843
1084.png,1.8991141319274902
10840.png,1.8911267518997192
10841.png,1.8701595067977905
10842.png,2.241925001144409
10843.png,1.9766961336135864
10844.png,0.5201186537742615
10845.png,1.736412525177002
10846.png,2.3304357528686523
10847.png,2.3506553173065186
10848.png,2.043349266052246
10849.png,2.2723400592803955
1085.png,1.0679131746292114
10850.png,1.573287010192871
10851.png,2.251958131790161
10852.png,1.889046549797058
10853.png,1.5673720836639404
10854.png,1.2742242813110352
10855.png,2.0087363719940186
10856.png,0.8984759449958801
10857.png,1.9775968790054321
10858.png,2.4905452728271484
10859.png,2.6890931129455566
1086.png,1.7625617980957031
10860.png,1.8507436513900757
10861.png,1.5794678926467896
10862.png,1.2927281856536865
10863.png,2.3792152404785156
10864.png,1.156554102897644
10865.png,1.5098873376846313
10866.png,2.191585063934326
10867.png,2.2575764656066895
10868.png,1.4665992259979248
10869.png,2.3949804306030273
1087.png,1.437309980392456
10870.png,1.2731773853302002
10871.png,2.294635772705078
10872.png,0.8418172597885132
10873.png,1.039616584777832
10874.png,2.248549699783325
10875.png,1.7110576629638672
10876.png,1.621582269668579
10877.png,1.866686463356018
10878.png,1.1019611358642578
10879.png,1.855654239654541
1088.png,2.649509906768799
10880.png,2.223720073699951
10881.png,1.1175421476364136
10882.png,2.3887789249420166
10883.png,1.8594640493392944
10884.png,1.3470791578292847
10885.png,1.0045843124389648
10886.png,2.113004446029663
10887.png,1.0932680368423462
10888.png,1.557105302810669
10889.png,2.0236129760742188
1089.png,1.2261130809783936
10890.png,1.7170275449752808
10891.png,1.9598764181137085
10892.png,0.7427504062652588
10893.png,2.654646635055542
10894.png,1.86251962184906
10895.png,2.3339645862579346
10896.png,1.395799994468689
10897.png,1.6503840684890747
10898.png,1.7454313039779663
10899.png,1.9619510173797607
109.png,2.3040149211883545
1090.png,1.0167020559310913
10900.png,1.206193447113037
10901.png,0.9154418706893921
10902.png,1.9477548599243164
10903.png,1.6162720918655396
10904.png,1.5638066530227661
10905.png,1.6296768188476562
10906.png,1.8658605813980103
10907.png,2.5247364044189453
10908.png,1.9708001613616943
10909.png,1.7793010473251343
1091.png,0.7421965003013611
10910.png,1.7027331590652466
10911.png,2.4426631927490234
10912.png,3.1012063026428223
10913.png,1.2159022092819214
10914.png,1.63218092918396
10915.png,1.35463547706604
10916.png,1.253888487815857
