image,VLB_BPD
1525.png,1.2450724840164185
1526.png,1.1096333265304565
1527.png,1.138648509979248
1528.png,1.8872617483139038
1529.png,1.105688452720642
153.png,0.9735234975814819
1530.png,1.4194451570510864
1531.png,1.076532244682312
1532.png,1.91042160987854
1533.png,1.3871253728866577
1534.png,1.5495595932006836
1535.png,1.5999736785888672
1536.png,1.4276641607284546
1537.png,1.038404107093811
1538.png,1.3809882402420044
1539.png,1.2795138359069824
154.png,1.5622776746749878
1540.png,1.6383014917373657
1541.png,1.2236419916152954
1542.png,1.5768952369689941
1543.png,0.8257318735122681
1544.png,0.8861004114151001
1545.png,0.9463983774185181
1546.png,1.090536117553711
1547.png,1.2162330150604248
1548.png,1.4106814861297607
1549.png,1.7718647718429565
155.png,0.9935663938522339
1550.png,1.1220592260360718
1551.png,1.1911327838897705
1552.png,1.206972360610962
1553.png,0.8802394270896912
1554.png,1.3057994842529297
1555.png,1.0793591737747192
1556.png,1.373297929763794
1557.png,1.4744737148284912
1558.png,0.7339184284210205
1559.png,1.2338297367095947
156.png,1.0571571588516235
1560.png,1.7935560941696167
1561.png,1.2402836084365845
1562.png,1.4462640285491943
1563.png,1.083196759223938
1564.png,1.3573074340820312
1565.png,0.9407523274421692
1566.png,1.628552794456482
1567.png,1.5860315561294556
1568.png,1.585079312324524
1569.png,1.080896019935608
157.png,1.243360161781311
1570.png,1.0429227352142334
1571.png,1.0128222703933716
1572.png,1.5708789825439453
1573.png,0.8537668585777283
1574.png,1.1293166875839233
1575.png,0.9538086652755737
1576.png,0.938072919845581
1577.png,0.870432436466217
1578.png,1.3883602619171143
1579.png,1.1343636512756348
158.png,1.8171721696853638
1580.png,1.3524932861328125
1581.png,1.7707210779190063
1582.png,1.391097068786621
1583.png,1.0089843273162842
1584.png,1.3295434713363647
1585.png,1.0189447402954102
1586.png,1.762390375137329
1587.png,1.476452112197876
1588.png,1.2136788368225098
1589.png,1.3099662065505981
159.png,0.9417277574539185
1590.png,1.4784997701644897
1591.png,1.2431447505950928
1592.png,0.9349638223648071
1593.png,1.8297853469848633
1594.png,0.8673854470252991
1595.png,0.9438391923904419
1596.png,1.7547234296798706
1597.png,0.7984389662742615
1598.png,0.8669060468673706
1599.png,1.1770848035812378
16.png,1.1861156225204468
160.png,0.8726190328598022
1600.png,0.7771551012992859
1601.png,0.9852713942527771
1602.png,1.055035948753357
1603.png,1.0631814002990723
1604.png,1.1226900815963745
1605.png,0.9372956156730652
1606.png,0.775879442691803
1607.png,1.1211137771606445
1608.png,1.0742632150650024
1609.png,1.5986881256103516
161.png,1.1364144086837769
1610.png,0.9481328129768372
1611.png,0.918832004070282
1612.png,1.2857420444488525
1613.png,0.9749497175216675
1614.png,1.286906361579895
1615.png,1.1166274547576904
1616.png,1.3930319547653198
1617.png,1.4886953830718994
1618.png,1.5041790008544922
1619.png,1.032442569732666
162.png,1.6495672464370728
1620.png,0.9886060357093811
1621.png,1.0410432815551758
1622.png,1.8277373313903809
1623.png,1.7493431568145752
1624.png,0.9884340763092041
1625.png,1.1332749128341675
1626.png,1.0446404218673706
1627.png,1.1958980560302734
1628.png,1.6681643724441528
1629.png,1.0249898433685303
163.png,1.613098382949829
1630.png,0.90328049659729
1631.png,1.3674054145812988
1632.png,1.2153236865997314
1633.png,1.1546871662139893
1634.png,1.3363724946975708
1635.png,1.1990755796432495
1636.png,1.0249601602554321
1637.png,1.2308034896850586
1638.png,1.2639737129211426
1639.png,1.0944792032241821
164.png,1.0674391984939575
1640.png,1.4419080018997192
1641.png,0.9745328426361084
1642.png,1.282344937324524
1643.png,1.1844470500946045
1644.png,0.9058712720870972
1645.png,1.2615888118743896
1646.png,1.212165355682373
1647.png,1.7056591510772705
1648.png,1.293036699295044
1649.png,0.9370275139808655
165.png,1.1368870735168457
1650.png,1.7259082794189453
1651.png,0.7262029647827148
1652.png,1.0868003368377686
1653.png,1.877844214439392
1654.png,1.356166958808899
1655.png,1.2754857540130615
1656.png,1.0047577619552612
1657.png,1.6747164726257324
1658.png,1.5369316339492798
1659.png,0.9622926712036133
166.png,1.8990163803100586
1660.png,1.429912805557251
1661.png,0.7366982102394104
1662.png,1.5694677829742432
1663.png,1.0220108032226562
1664.png,1.297922134399414
1665.png,1.5080729722976685
1666.png,1.1875642538070679
1667.png,0.8963130712509155
1668.png,1.2390706539154053
1669.png,1.4848942756652832
167.png,1.800154447555542
1670.png,1.0060750246047974
1671.png,1.1261045932769775
1672.png,0.9857521653175354
1673.png,1.9441460371017456
1674.png,1.2344869375228882
1675.png,0.9334191083908081
1676.png,1.0832104682922363
1677.png,1.0790547132492065
1678.png,1.230712652206421
1679.png,1.5340114831924438
168.png,1.0256348848342896
1680.png,1.5375386476516724
1681.png,1.217895746231079
1682.png,0.9133190512657166
1683.png,0.9314626455307007
1684.png,1.5485824346542358
1685.png,1.7500675916671753
1686.png,0.8622681498527527
1687.png,0.9328943490982056
1688.png,1.0056697130203247
1689.png,0.9964044094085693
169.png,1.146682620048523
1690.png,1.6649209260940552
1691.png,1.1177167892456055
1692.png,1.0135992765426636
1693.png,1.8412364721298218
1694.png,1.327779769897461
1695.png,0.9331824779510498
1696.png,1.078563928604126
1697.png,1.5753974914550781
1698.png,1.1296757459640503
1699.png,1.3184263706207275
17.png,1.4590880870819092
170.png,1.1802306175231934
1700.png,0.9348746538162231
1701.png,1.0958603620529175
1702.png,1.1176280975341797
1703.png,1.6037653684616089
1704.png,1.742785096168518
1705.png,1.6985604763031006
1706.png,1.001267910003662
1707.png,1.0066250562667847
1708.png,0.83180832862854
1709.png,1.0988677740097046
171.png,0.9781073331832886
1710.png,0.8942548036575317
1711.png,1.0022343397140503
1712.png,1.4425772428512573
1713.png,1.6061885356903076
1714.png,1.486629605293274
1715.png,0.8293386101722717
1716.png,1.2206685543060303
1717.png,1.0487587451934814
1718.png,1.297107458114624
1719.png,0.9134430885314941
172.png,1.0103487968444824
1720.png,1.4751904010772705
1721.png,1.500623345375061
1722.png,1.2662636041641235
1723.png,1.0098788738250732
1724.png,1.506351113319397
1725.png,1.3244872093200684
1726.png,1.5531243085861206
1727.png,1.365366816520691
1728.png,0.9795041680335999
1729.png,1.0396783351898193
173.png,0.9248752593994141
1730.png,1.258834958076477
1731.png,1.5957200527191162
1732.png,1.1838291883468628
1733.png,2.014650583267212
1734.png,1.088627576828003
1735.png,1.6300243139266968
1736.png,1.2414476871490479
1737.png,1.1488065719604492
1738.png,0.9872533679008484
1739.png,1.2265357971191406
174.png,0.8085840344429016
1740.png,0.924825131893158
1741.png,0.9282404184341431
1742.png,1.3208460807800293
1743.png,1.076357126235962
1744.png,0.912193775177002
1745.png,1.078076958656311
1746.png,0.8511874079704285
1747.png,1.2748453617095947
1748.png,0.9108237028121948
1749.png,1.4410793781280518
175.png,1.5414812564849854
1750.png,1.691436767578125
1751.png,1.607539176940918
1752.png,1.0550378561019897
1753.png,1.4860234260559082
1754.png,0.8907924294471741
1755.png,1.1386817693710327
1756.png,0.7573187351226807
1757.png,1.197053074836731
1758.png,1.3040601015090942
1759.png,1.3313547372817993
176.png,0.7190040946006775
1760.png,1.1387189626693726
1761.png,1.1775420904159546
1762.png,1.1350460052490234
1763.png,1.7021527290344238
1764.png,0.8084955811500549
1765.png,1.8627065420150757
1766.png,1.0755951404571533
1767.png,1.600995421409607
1768.png,0.8372067213058472
1769.png,1.8521549701690674
177.png,1.147742509841919
1770.png,1.2035313844680786
1771.png,0.9942132234573364
1772.png,1.2573890686035156
1773.png,1.0029031038284302
1774.png,1.0275012254714966
1775.png,1.2232564687728882
1776.png,1.0369492769241333
1777.png,1.2644038200378418
1778.png,1.07029390335083
1779.png,1.7462412118911743
178.png,1.093460202217102
1780.png,0.9989261627197266
1781.png,0.9363123178482056
1782.png,1.520241618156433
1783.png,1.3123621940612793
1784.png,1.1964640617370605
1785.png,0.9723249077796936
1786.png,1.7106541395187378
1787.png,0.9793099164962769
1788.png,1.6413756608963013
1789.png,1.1205337047576904
179.png,1.1971077919006348
1790.png,0.9147652387619019
1791.png,1.1988619565963745
1792.png,1.521278977394104
1793.png,1.2550363540649414
1794.png,1.1664766073226929
1795.png,1.3852190971374512
