image_index,r_theta
0,0.8748604655
1,0.9109953642
2,0.8817616701
3,0.9488223791
4,0.9533494711
5,0.9058030844
6,0.8917942047
7,0.9126471877
8,0.8830525875
9,0.9240401983
10,0.9326453209
11,0.9672884941
12,0.9462623596
13,0.8992034793
14,0.9554230571
15,0.9367834926
16,0.8840637207
17,0.9397214651
18,0.8759617805
19,0.9827194214
20,0.9818157554
21,0.8975784183
22,0.8810212016
23,0.9260672927
24,0.8864364624
25,0.9467896223
26,0.9620114565
27,0.9542114735
28,0.8789128065
29,0.9530514479
30,0.9424809217
31,0.9806689024
32,0.8731193542
33,0.8499504924
34,0.9422821999
35,0.9111959338
36,0.9744984508
37,0.8853116035
38,0.9117702246
39,0.9246577024
40,0.9136689901
41,0.8821157217
42,0.9020818472
43,0.9584856033
44,0.8301994801
45,0.9363638759
46,0.9364962578
47,0.8759085536
48,0.9429029822
49,0.9245505333
50,0.9155151248
51,0.9248685837
52,0.9481565356
53,0.9331603050
54,0.9307705164
55,0.9905144572
56,0.9771932364
57,0.9475234747
58,0.9421069026
59,0.8865324855
60,0.9330843687
61,0.9225020409
62,0.8994091749
63,0.8873769641
64,0.9025956392
65,0.9158646464
66,0.9068328142
67,0.9381389618
68,0.9278517962
69,0.9407651424
70,0.9369145632
71,0.8960766792
72,0.8561369181
73,0.9374067187
74,0.9260942340
75,0.9623852968
76,0.8561738729
77,0.9449014664
78,0.8872594833
79,0.9689962268
80,0.8857131004
81,0.9190143347
82,0.9702715874
83,0.9196572304
84,0.9685267210
85,0.9509109259
86,0.9619144201
87,0.8990191221
88,1.0274070501
89,0.9545507431
90,0.9528552890
91,0.8797785640
92,0.8411469460
93,0.8966187239
94,0.9774292707
95,0.9418438673
96,0.8351086378
97,0.9085501432
98,0.9655629992
99,0.9704504013
100,0.8962442279
101,0.8495286703
102,0.9302902222
103,0.8538863659
104,0.9413515925
105,0.9194675684
106,0.9121838808
107,0.9373419285
108,0.9499208331
109,0.9354169369
110,0.9451066256
111,0.9082101583
112,0.9015628695
113,0.9351639152
114,0.9355612993
115,0.9592083693
116,0.9253045917
117,0.9475667477
118,0.9678904414
119,0.8447185755
120,0.8446894884
121,0.9302022457
122,0.9256757498
123,0.8939344287
124,0.9021498561
125,0.9450268745
126,0.8889254332
127,0.8386144042
128,0.9061508179
129,0.8745597601
130,0.9025124311
131,0.9321187735
132,0.8494515419
133,0.9685729742
134,0.9165987372
135,0.9001087546
136,0.8628406525
137,0.9749152064
138,0.9319777489
139,0.9365164638
140,0.8898680210
141,0.8472719193
142,0.9741743803
143,0.8889610171
144,0.9342894554
145,0.9837404490
146,0.9453074336
147,0.8566808701
148,0.9475727081
149,0.9369510412
150,0.9238404632
151,0.8914231062
152,1.0029252768
153,0.9573578835
154,0.9092378616
155,0.8213385344
156,0.9219343662
157,0.9045315981
158,0.8895057440
159,0.9528410435
160,0.8939536810
161,0.9312331080
162,0.9323047400
163,0.9051043987
164,0.9599307775
165,0.9743846655
166,0.9054588079
167,0.9742984772
168,0.8798272014
169,0.9883602858
170,0.9586129189
171,0.9687733650
172,0.9642901421
173,0.9174357653
174,0.9086791277
175,0.9253451228
176,0.8621742129
177,0.9770827293
178,0.9263430834
179,0.8754628897
180,0.8776276112
181,0.8271710277
182,0.8991858959
183,0.9166773558
184,0.9190640450
185,0.9502288699
186,0.8715399504
187,0.9634494781
188,0.8838332891
189,0.9209121466
190,0.8738861084
191,0.9200965166
192,0.8868219256
193,0.9554184675
194,0.9552745819
195,0.9191727638
196,0.9615848064
197,0.9389634132
198,0.9582861662
199,0.9591500163
200,1.0076813698
201,0.9945918918
202,0.9280937910
203,0.9714068174
204,0.8847026825
205,0.9218440056
206,0.8912905455
207,0.9108340144
208,0.9189243317
209,0.9131426811
210,0.9081867933
211,0.9253621101
212,0.9423445463
213,0.9377445579
214,0.8441168666
215,0.9047662616
216,0.9214813113
217,0.9782513380
218,0.9399336576
219,0.9977182150
220,0.9771048427
221,0.9579153061
222,0.9365624189
223,0.8871082067
224,0.9536209106
225,0.9071424007
226,0.9055997133
227,0.8959800601
228,0.7837871313
229,0.9795583487
230,0.9055697322
231,0.9413687587
232,0.8823661804
233,0.9306513071
234,0.9340100288
235,0.9481029510
236,0.9251070023
237,0.9533782005
238,0.8482932448
239,1.0221925974
240,0.8559758067
241,0.9800414443
242,0.9652983546
243,0.9317815304
244,0.8662656546
245,0.9227532148
246,0.9010119438
247,0.8326074481
248,0.9094086885
249,1.0025446415
250,0.9372510910
251,1.0072339773
252,0.9171897173
253,0.9455057979
254,0.9089640379
255,0.9000741839
256,0.9784156680
257,0.9274784923
258,1.0344641209
259,0.9485504627
260,0.9950999022
261,0.9303624630
262,0.9068310261
263,0.9382337332
264,0.9837654829
265,0.9215207100
266,0.9019488692
267,0.9004310369
268,0.8821419477
269,0.9313178062
270,0.9129751921
271,0.9607776403
272,0.9217647314
273,0.9705883265
274,0.9281460047
275,0.9151180983
276,0.9219311476
277,0.9513204098
278,0.9187266231
279,0.9009069204
280,0.9666551948
281,0.8960122466
282,0.9314043522
283,0.9238928556
284,0.9541205168
285,0.9468690753
286,0.9347901344
287,0.9120992422
288,0.9334158301
289,0.9540886283
290,0.9160132408
291,0.9068490863
292,0.9298886061
293,0.9170287848
294,0.9820186496
295,0.9386997223
296,0.9473907948
297,0.9904493093
298,0.8634921908
299,0.9026718140
300,0.9096195102
301,0.9168906212
302,0.8413127661
303,0.8747081757
304,0.8797328472
305,0.9967383146
306,0.9396707416
307,0.9809152484
308,0.9684538841
309,0.9429098964
310,0.9033288956
311,0.9580342770
312,0.9326194525
313,0.9481004477
314,0.9344438314
315,0.9420144558
316,0.8897132874
317,0.8891969919
318,0.9521781802
319,0.9719122648
320,0.9399557114
321,0.9629656672
322,0.8963519335
323,0.9857579470
324,0.8663734794
325,0.9248567820
326,0.8867821693
327,0.9275693297
328,0.8636786938
329,0.9350847602
330,0.9763048887
331,0.8734521866
332,0.8806716800
333,0.9890402555
334,0.8936077952
335,0.8435530066
336,0.9457733631
337,0.9295462370
338,0.8841583729
339,0.9696524143
340,0.8258867264
341,0.8487925529
342,0.9248592257
343,0.9097886086
344,0.8524734378
345,0.9555606842
346,0.9362422824
347,0.9477249980
348,1.0000329018
349,0.9366120100
350,0.9351748228
351,0.9739434719
352,0.9606012702
353,0.9163645506
354,0.9031351805
355,0.9181854129
356,0.9161726832
357,0.8886125088
358,0.9418298602
359,0.9881024361
360,0.8865372539
361,0.9240726829
362,0.9167150259
363,0.9409866333
364,0.9513119459
365,0.9778244495
366,0.9371351004
367,0.9386222363
368,0.9751696587
369,0.9204716682
370,0.9717327952
371,0.9057843685
372,0.9393910170
373,0.9295319319
374,0.9313681126
375,0.8926021457
376,0.9892129302
377,1.0011134148
378,0.9002532363
379,0.9797913432
380,0.9076250792
381,0.9319256544
382,0.9453748465
383,0.9256352186
384,0.8885059357
385,0.9653799534
386,0.9026068449
387,0.9042286873
388,0.9433118701
389,0.8771883249
390,0.9224504232
391,0.9036711454
392,0.9655064940
393,0.9255040884
394,0.9360873103
395,0.9765262604
396,0.8549998999
397,0.9651963115
398,0.9557371140
399,0.9364735484
400,0.9052066803
401,0.9405960441
402,0.9698374271
403,0.9099473953
404,0.8965682983
405,0.9107993841
406,0.8976704478
407,0.8904900551
408,0.9050452113
409,0.9524399638
410,0.9001506567
411,0.9278020859
412,0.9279460907
413,0.9909414649
414,0.8964866400
415,0.9533952475
416,0.9394930601
417,0.9079284668
418,0.8949221969
419,0.9047877789
420,0.8758372068
421,0.8974167705
422,0.9902997017
423,0.9251016378
424,0.9811162949
425,0.8905801773
426,0.9825471640
427,0.8263659477
428,0.9169936180
429,0.8891663551
430,0.9377521276
431,0.9426977634
432,0.9426954985
433,0.9523703456
434,0.8724194765
435,0.9797244072
436,0.9332321882
437,0.8994573355
438,0.9344279170
439,0.8860446811
440,0.8560814857
441,0.9455327392
442,0.8965179920
443,0.8732104301
444,0.8724793196
445,0.8966104388
446,0.8624302745
447,0.9848550558
448,0.9507317543
449,0.8947358131
450,0.9470208883
451,0.8678745031
452,0.9617514610
453,0.9802708030
454,0.9086623192
455,0.9297682643
456,0.9381615520
457,0.8663090467
458,0.9339091182
459,0.9508699179
460,0.9442018270
461,0.8834788203
462,0.9523644447
463,0.9486106634
464,0.9415756464
465,0.9923198223
466,0.9189896584
467,0.9626206756
468,0.9034912586
469,0.9823575020
470,0.8883899450
471,0.9300796390
472,0.9731901884
473,0.8573042750
474,0.9021495581
475,0.9726743698
476,0.8879558444
477,0.9778461456
478,0.8582334518
479,0.9167298079
480,0.9675199389
481,0.8937023878
482,0.9690595865
483,0.9621710777
484,0.9023991823
485,0.8783232570
486,0.8721051216
487,0.9358208179
488,0.8564933538
489,0.9605374336
490,0.9261626005
491,0.8901228905
492,0.9511344433
493,0.9011534452
494,0.9190763235
495,0.9690145850
496,0.9498347044
497,0.8648800850
498,0.9712483287
499,1.0150074959
500,0.9587423205
501,0.9220971465
502,0.9741110802
503,0.9884211421
504,0.8926006556
505,0.9384779930
506,0.9321498275
507,0.8656104803
508,0.9672948122
509,0.9389240146
510,0.9217751026
511,0.8989345431
512,0.9450339079
513,0.9087930918
514,1.0155328512
515,0.9101149440
516,0.8641394377
517,0.9050275683
518,0.8822212219
519,0.8679050207
520,0.8528380394
521,0.9087145329
522,0.9494087100
523,0.8870744109
524,0.8981119394
525,0.9497776031
526,0.8918573856
527,0.9231262207
528,0.9423756003
529,0.9166848660
530,0.8632956743
531,0.9439836740
532,0.9133358002
533,0.8399217129
534,0.9377717972
535,0.9425460100
536,0.8927881122
537,0.9651722908
538,0.8959607482
539,0.9344269037
540,0.8622380495
541,0.8964146972
542,0.8722871542
543,0.9956624508
544,0.9911423922
545,0.9393473864
546,0.9688741565
547,1.0060775280
548,0.9519126415
549,0.9063851237
550,0.9983927608
551,0.9005895853
552,0.9329585433
553,0.8953521252
554,0.9343013763
555,0.9170976877
556,0.8911709785
557,0.8899900317
558,0.8883470893
559,0.9077229500
560,0.9052112103
561,0.9716262221
562,0.9306005239
563,0.9964756966
564,0.9171230197
565,0.9021817446
566,0.8972374797
567,0.9185705185
568,0.9282011986
569,0.9292273521
570,0.9661538005
571,0.9067144394
572,0.8579525948
573,0.9039971828
574,0.8524709940
575,0.9656696320
576,0.9755007625
577,0.9005755186
578,0.8621857166
579,0.9544851184
580,0.8736634254
581,0.8871258497
582,0.9093055129
583,0.9025292397
584,0.9712612033
585,0.9311811328
586,0.9186625481
587,0.8914297819
588,0.8792858124
589,0.8651938438
590,0.9464823604
591,0.9081032276
592,0.9284650087
593,0.9564279318
594,0.9936434627
595,0.8909508586
596,0.9030097723
597,0.9732359648
598,0.8579284549
599,0.9013386965
600,0.9419257045
601,0.8593999743
602,0.9352328181
603,0.8966531754
604,0.9927129149
605,0.9355227351
606,0.9526691437
607,0.8720061183
608,0.9608863592
609,0.9296102524
610,0.9085575938
611,0.8546096087
612,0.9273461699
613,0.9667909145
614,0.9502729177
615,0.9567908645
616,0.9110557437
617,0.8932267427
618,0.8935765624
619,0.9116815925
620,0.9816982746
621,0.8910564184
622,0.8860977888
623,0.8591968417
