image_index,r_theta
0,0.8566904068
1,0.8657094240
2,0.8624339104
3,0.9079443216
4,0.9570959806
5,0.8818955421
6,0.8692210913
7,0.8639945984
8,0.8150367141
9,0.8539580107
10,0.8685134649
11,0.9891971946
12,0.9306790829
13,0.8591111898
14,0.9451552629
15,0.9427983165
16,0.8380410075
17,0.9550964832
18,0.8689435720
19,1.0006693602
20,0.9646586776
21,0.8715914488
22,0.8860706091
23,0.9176865816
24,0.8294349909
25,0.9043612480
26,0.9336977005
27,0.9515900612
28,0.8210701942
29,0.9317640662
30,0.8893308640
31,0.9845442772
32,0.8292297125
33,0.7997729182
34,0.9422804117
35,0.8935828209
36,0.9830500484
37,0.8219982982
38,0.8704681396
39,0.8683977127
40,0.9365986586
41,0.8495335579
42,0.8804852366
43,0.9284765720
44,0.8146976233
45,0.9293106794
46,0.9258664846
47,0.7933392525
48,0.9524097443
49,0.8848111033
50,0.8944393992
51,0.8993810415
52,0.9040712118
53,0.9227144122
54,0.9400115013
55,1.0072999001
56,0.9931869507
57,0.9062878489
58,0.9237017632
59,0.8439164162
60,0.9378787279
61,0.9127520323
62,0.8787478209
63,0.8411064148
64,0.8967844248
65,0.9052743912
66,0.8744592667
67,0.9106470346
68,0.9062709808
69,0.9634419680
70,0.9301521778
71,0.8679970503
72,0.8037506938
73,0.9163311720
74,0.9069991112
75,0.9202165604
76,0.8128604889
77,0.9111858606
78,0.8924593329
79,0.9520105124
80,0.8674990535
81,0.9310282469
82,0.9470669627
83,0.8674792051
84,0.9308428764
85,0.9336261749
86,0.9688253403
87,0.8773130178
88,1.0016032457
89,0.9335894585
90,0.9419049025
91,0.8534032106
92,0.8059953451
93,0.8785958290
94,0.9819831252
95,0.9183828235
96,0.8151750565
97,0.8592567444
98,0.9437193274
99,0.9303311706
100,0.8852070570
101,0.8290849924
102,0.9216629267
103,0.8254030943
104,0.9395505190
105,0.9220685959
106,0.8818883300
107,0.9269418120
108,0.9266206622
109,0.9074036479
110,0.9739903212
111,0.8619911671
112,0.8651283979
113,0.9312216640
114,0.9214861393
115,0.9016270638
116,0.8972069621
117,0.9200400114
118,0.9630903006
119,0.7862359881
120,0.7750524282
121,0.9361879230
122,0.9346798658
123,0.8401660323
124,0.8539556265
125,0.8785568476
126,0.8864331245
127,0.7970814705
128,0.8907768726
129,0.8495291471
130,0.8502087593
131,0.8872218132
132,0.8055962324
133,0.9909029007
134,0.9035984874
135,0.8601307869
136,0.8101298213
137,0.9889839888
138,0.9153366089
139,0.9380223155
140,0.8661012650
141,0.8171936274
142,0.9334304333
143,0.8701847792
144,0.9030338526
145,0.9745242000
146,0.9063109159
147,0.8129455447
148,0.9251827002
149,0.9390435219
150,0.8860392570
151,0.8569989204
152,0.9864860773
153,0.9084290266
154,0.8969407082
155,0.7847194672
156,0.8833334446
157,0.8666540980
158,0.8907954693
159,0.9162566066
160,0.8705040812
161,0.9094821811
162,0.9004071951
163,0.8584126234
164,0.9288546443
165,0.9196278453
166,0.8766702414
167,0.9896196127
168,0.8949252963
169,0.9476327896
170,0.9736315012
171,0.9593577385
172,0.9650492072
173,0.9097685218
174,0.8957695365
175,0.8848681450
176,0.7996588945
177,0.9731776118
178,0.9295538664
179,0.8663710952
180,0.8570622206
181,0.7825149894
182,0.8684796095
183,0.8538874388
184,0.8707075119
185,0.8980817795
186,0.8374087214
187,0.9111204147
188,0.8724825382
189,0.8888214827
190,0.8462246656
191,0.9365446568
192,0.8653337359
193,0.9828958511
194,0.9276055694
195,0.8833317161
196,0.9327669144
197,0.9168016315
198,0.9165610075
199,0.9313497543
200,1.0158047676
201,0.9759151340
202,0.9152317047
203,0.9527469873
204,0.8431664705
205,0.9245399833
206,0.8416711092
207,0.8968453407
208,0.9349703193
209,0.8971357346
210,0.8851796985
211,0.8929354548
212,0.8737025261
213,0.9025168419
214,0.8046376705
215,0.8792227507
216,0.8942672610
217,0.9644635916
218,0.9452676177
219,0.9593479037
220,0.9620677829
221,0.9242364764
222,0.9002749324
223,0.8743125796
224,0.9803929329
225,0.8966435194
226,0.8933627009
227,0.8384802341
228,0.7487746477
229,0.9722943306
230,0.8851436377
231,0.9415038824
232,0.8502397537
233,0.9138501883
234,0.9120787382
235,0.9021126628
236,0.9086552858
237,0.9143214226
238,0.8211612701
239,1.0184102058
240,0.8158327937
241,0.9623157382
242,0.9338833690
243,0.9074856043
244,0.8227968216
245,0.9011005163
246,0.8651769161
247,0.8105406165
248,0.8832714558
249,0.9563530684
250,0.9170867205
251,0.9683288932
252,0.8970648050
253,0.8946241140
254,0.8996995687
255,0.8649770617
256,0.9774183631
257,0.9137560725
258,0.9941381216
259,0.9413716197
260,0.9785542488
261,0.8675698638
262,0.8639793396
263,0.9312023520
264,0.9698650241
