image_index,r_theta
0,0.7827783823
1,0.6878036261
2,0.8994884491
3,0.7747371197
4,0.6999582052
5,0.6771857142
6,0.7198247910
7,0.6877059937
8,0.7705421448
9,0.7722377777
10,0.7328137159
11,0.9832453132
12,0.7465902567
13,0.6139477491
14,0.7658976912
15,0.7608816028
16,0.9152185321
17,0.9251715541
18,0.9250459075
19,0.8432685733
20,0.6687572002
21,0.8107308745
22,0.7268438339
23,0.7548669577
24,0.7519938350
25,0.7044419050
26,0.8910622597
27,0.7190434933
28,1.0335576534
29,0.8236863017
30,0.8371750712
31,0.8168234825
32,0.6626465321
33,0.7164200544
34,0.7239093781
35,0.6391425133
36,0.7287852168
37,0.8151945472
38,0.7018314600
39,0.7553846240
40,0.8148449659
41,0.6948453784
42,0.6780399084
43,0.9328591228
44,0.6477748156
45,0.6344056129
46,0.6965388060
47,0.8206946254
48,0.8307889700
49,0.8122026324
50,0.8278754950
51,0.9221378565
52,0.9315524101
53,0.6404570341
54,0.7493647337
55,0.8476340175
56,0.7552856803
57,0.7334361076
58,0.8493419886
59,0.8567476273
60,0.7671748400
61,0.7933126688
62,0.9062255621
63,0.6838013530
64,0.8200019598
65,0.7341513038
66,0.8200315237
67,0.6554427743
68,0.6584385633
69,0.9279929996
70,0.6943961978
71,0.7640585899
72,0.9534041286
73,0.7026445270
74,0.7249159813
75,0.6564333439
76,0.7193050385
77,0.9679054022
78,0.7664122581
79,0.7492491603
80,0.9172533751
81,0.7894252539
82,0.7100373507
83,0.7641834021
84,0.7658776045
85,0.7583117485
86,0.8119052649
87,0.7944498062
88,0.7654641867
89,0.8718621135
90,0.6803768873
91,0.7553048134
92,0.7740831375
93,0.7847161293
94,0.7069028616
95,0.6644144058
96,0.8320125341
97,0.9062780738
98,0.8705943823
99,0.7659921050
100,0.6457161307
101,0.6732149124
102,0.7340537310
103,0.7117506862
104,0.7658755183
105,0.8311003447
106,0.8763108253
107,0.6893073916
108,0.7706276774
109,0.9302672148
110,0.6821168661
111,0.7674724460
112,0.7282790542
113,0.9106590152
114,0.7157610655
115,0.7691024542
116,0.7724992037
117,0.7419615984
118,0.9134378433
119,0.6122775674
120,0.7224263549
121,0.8056864738
122,0.7293381095
123,0.9333717227
124,0.5165108442
125,0.7489704490
126,0.7399953604
127,0.7965064049
128,0.7850031853
129,0.6779450774
130,0.9128485918
131,0.6515085101
132,0.9137065411
133,0.7512387633
134,0.7746968269
135,0.9358365536
136,0.8534447551
137,0.7524468899
138,0.7777380347
139,0.7736315727
140,0.7265817523
141,0.9365582466
142,0.7234200239
143,0.7984766364
144,0.8100394011
145,0.7845808864
146,0.6341502070
147,0.6472754478
148,0.7469526529
149,0.6653811336
150,0.7605834007
151,0.8563723564
152,0.6553537846
153,0.8093115687
154,0.8418532610
155,0.6439741850
156,0.7338744998
157,0.6797418594
158,0.7416278720
159,0.6393766999
160,0.8438872099
161,0.7097684741
162,0.7379080653
163,0.7281025648
164,0.9285203218
165,0.6731578112
166,0.7865023613
167,0.7607280016
168,0.6551334858
169,0.8456835747
170,0.6249887943
171,0.7602130175
172,0.7708746791
173,0.7199200988
174,0.8564713001
175,0.6563688517
176,0.8953874111
177,0.6970767975
178,0.7097432017
179,0.6545013785
180,0.7479544878
181,0.8329166174
182,0.7938899994
183,0.8699282408
184,0.7249207497
185,0.9406905174
186,0.6634929776
187,0.6292731762
188,0.9661066532
189,0.8205293417
190,0.6813038588
191,0.7502392530
192,0.7272419333
193,0.7637099624
194,0.7429270148
195,0.8028832674
196,0.7896153927
197,0.7895830870
198,0.7177876830
199,0.9322208166
200,0.6363786459
201,0.6374204159
202,0.9795271754
203,0.8447265625
204,0.9509102702
205,0.7894483805
206,0.7326792479
207,0.8161613941
208,0.7763994932
209,0.8939156532
210,0.7252830267
211,0.9444088936
212,0.7370740175
213,0.7132284045
214,0.8528264761
215,0.8568391800
216,0.6348832846
217,0.5121052265
218,0.7658582926
219,0.7003788948
220,0.8479646444
221,0.7823209167
222,0.7591224909
223,0.7379154563
224,0.8631981611
225,0.7205017805
226,0.9552214146
227,0.8226751685
228,0.8058443069
229,0.8226596117
230,0.8753156662
231,0.7147234678
232,0.6641576290
233,0.7443391085
234,0.7176642418
235,0.8549520969
236,0.8367570639
237,0.7801200151
238,0.7762417793
239,0.7327854037
240,0.7160570025
241,0.5459458232
242,0.8529283404
243,0.8158444762
244,0.5339102745
245,0.7689895630
246,0.7029343843
247,0.7225588560
248,0.8455373645
249,0.8662527800
250,0.7277085781
251,0.6737983227
252,0.7601088285
253,0.6539656520
254,0.8120927811
255,0.6263837218
256,0.7116320133
257,0.8037140369
258,0.7853721380
259,0.6780405045
260,0.7667421103
261,0.6048098803
262,0.4415439069
263,0.6205427051
264,0.6758227348
265,0.7494668365
266,0.7267727852
267,0.8335878253
268,0.8059472442
269,0.7727741003
270,0.6685237885
271,0.8644431829
272,0.7913944721
273,0.7383877635
274,0.7190121412
275,0.7294230461
276,0.7157167196
277,0.7506992221
278,0.6748832464
279,0.9109530449
280,0.8092151880
281,0.7181096077
282,0.7535287738
283,0.9398281574
284,0.7477065921
285,0.7894514799
286,0.8245744705
287,0.6283149719
288,0.6636199355
289,0.7490460277
290,0.7929582596
291,0.6832953691
292,0.8118888736
293,0.7285153270
294,0.8757209778
295,0.7602261305
296,0.7628145218
297,0.8435797691
298,0.8441944122
299,0.8274639845
300,0.6778908968
301,0.8724434376
302,0.8025374413
303,0.7723921537
304,0.8617291451
305,0.6098104715
306,0.8411012888
307,0.7676460147
308,0.8177944422
309,0.7677483559
310,0.7268744707
311,0.7923390865
312,0.6854667068
313,0.8118454218
314,0.7447680235
315,0.7830991745
316,0.7403082848
317,0.9008191824
318,0.9039408565
319,0.8030586243
320,0.8052549362
321,0.6959366798
322,0.7328609824
323,0.7534651756
324,0.6809428930
325,0.7202026248
326,0.8106123209
327,0.7834199667
328,0.8531906009
329,0.9108836055
330,0.7178284526
331,0.9027881622
332,0.8218404651
333,0.6529774070
334,0.6726986170
335,0.8350552320
336,0.7995264530
337,0.7449378371
338,0.7618182898
339,0.7245366573
340,0.7382506132
341,0.6373264790
342,0.9263056517
343,0.7683688402
344,0.7109984159
345,0.8210303783
346,0.5584288836
347,0.7820209265
348,0.7963559628
349,0.7797564864
350,0.8108078837
351,0.6484180689
352,0.5077663064
353,0.7335514426
354,0.8079110980
355,0.8248100281
356,0.8156903982
357,0.8010365963
358,0.7563819289
359,1.0015339851
360,0.7499185801
361,0.8006550670
362,0.8027220964
363,0.7902930975
364,0.8888658285
365,0.8513644934
366,0.8023699522
367,0.8706738353
368,0.7821801901
369,0.9679624438
370,0.8194231987
371,0.7658141851
372,0.7279419899
373,0.6204510927
374,0.8298498988
375,0.6825040579
376,0.9140383005
377,0.7141780257
378,0.9528150558
379,0.8824139833
380,0.8380391598
381,0.5005845428
382,0.6292399764
383,0.6622110605
384,0.8224992752
385,0.8590015173
386,0.6481399536
387,0.7869749069
388,0.8016878963
389,0.7929720879
390,0.8060542941
391,0.8023992777
392,0.8966349959
393,0.7147078514
394,0.7748035192
395,0.7454319000
396,0.7968029976
397,0.7006329298
398,0.6584326625
399,0.7215224504
400,0.8559283614
401,0.7792482376
402,0.6189337969
403,0.9309449196
404,0.8500165939
405,0.7835270762
406,0.8566478491
407,0.8815850019
408,0.8353265524
409,0.6770935059
410,0.8443834186
411,0.8011720181
412,0.7090895176
413,0.7301000357
414,0.8963689804
415,0.8049930334
416,0.7166985273
417,0.6057931781
418,0.8426577449
419,0.7092748880
420,0.7929317951
421,0.9162096977
422,0.7640406489
423,0.9771070480
424,0.8483021259
425,0.8088569045
426,0.8204302192
427,0.6870729923
428,0.6714035273
429,0.7374822497
430,0.7658902407
431,0.6606643200
432,0.6505171061
433,0.7182843685
434,0.6974124908
435,0.7257841825
436,0.7159985304
437,0.5975351334
438,0.7690963745
439,0.7067577243
440,0.7441959381
441,0.8146680593
442,0.6939906478
443,0.8785012960
444,0.7212982178
445,0.7269860506
446,0.8234011531
447,0.6722544432
448,0.9055356979
449,0.8024480343
450,0.7638460994
451,0.7215186357
452,0.7959925532
453,0.6869704127
454,0.8331803083
455,0.8769268990
456,0.5462895632
457,0.8286378384
458,0.7216920853
459,0.8510853648
460,0.7866253257
461,0.8394563198
462,0.7578190565
463,0.7923408747
464,0.8546977043
465,0.7651466131
466,0.7578563094
467,0.8380787373
468,0.7698782682
469,0.8348655701
470,0.8181983829
471,0.8833892345
472,0.7352929115
473,0.7762262225
474,0.8462855816
475,0.8652278781
476,0.7332067490
477,0.8541665077
478,0.7543151379
479,0.8047159910
480,0.7500600219
481,0.9155368209
482,0.7027479410
483,0.6417313814
484,0.7130526304
485,0.7370252013
486,0.8116127849
487,0.8297210932
488,0.5707627535
489,0.8336004019
490,0.7337532043
491,0.7959299088
492,0.7128536105
493,0.7160269618
