image_index,r_theta
0,0.9706553221
1,0.9601520896
2,0.9917178154
3,0.9623763561
4,0.9766313434
5,0.9778060913
6,0.9430593252
7,0.9541952014
8,0.9678450823
9,0.9382342100
10,0.9472848177
11,0.9614242315
12,0.9705690145
13,0.9604361057
14,0.9866156578
15,0.9654745460
16,0.9367427230
17,0.9570260048
18,0.9498929977
19,0.9622582197
20,0.9692541957
21,0.9640938640
22,0.9508726001
23,0.9821084738
24,0.9799647331
25,0.9635798335
26,0.9584819078
27,0.9609414935
28,0.9659335017
29,0.9633088112
30,0.9697164297
31,0.9725810885
32,0.9682867527
33,0.9451787472
34,0.9759473205
35,0.9452787638
36,0.9674668312
37,0.9608175159
38,0.9835858345
39,0.9848299026
40,0.9654533267
41,0.9570351839
42,0.9842206240
43,0.9762492180
44,0.9772531390
45,0.9612330794
46,0.9603011012
47,0.9587904811
48,0.9648818970
49,0.9849717021
50,0.9884331226
51,0.9758418798
52,0.9644231796
53,0.9675898552
54,0.9635027647
55,0.9531677961
56,0.9616276026
57,0.9567171931
58,0.9786398411
59,0.9800030589
60,0.9773836136
61,0.9661587477
62,0.9737493396
63,0.9611479640
64,0.9836877584
65,0.9738318324
66,0.9710501432
67,0.9777208567
68,0.9525132179
69,0.9672641754
70,0.9573096037
71,0.9630331397
72,0.9760839939
73,0.9780900478
74,0.9552842975
75,0.9807227850
76,0.9746202230
77,0.9552313685
78,0.9631237388
79,0.9741014242
80,0.9513539076
81,0.9590845108
82,0.9664953947
83,0.9663280249
84,0.9784897566
85,0.9792846441
86,0.9508585334
87,0.9768780470
88,0.9483839869
89,0.9807490110
90,0.9876170158
91,0.9790028334
92,0.9571430087
93,0.9563220739
94,0.9834686518
95,0.9755187035
96,0.9747365713
97,0.9745177031
98,0.9626331329
99,0.9667886496
100,0.9550700188
101,0.9528979659
102,0.9840471148
103,0.9723421931
104,0.9790542126
105,0.9636236429
106,0.9525445700
107,0.9600452781
108,0.9400295019
109,0.9510447383
110,0.9576187134
111,0.9250912070
112,0.9518048167
113,0.9674830437
114,0.9602715373
115,0.9545831680
116,0.9567750692
117,0.9703705311
118,0.9756458998
119,0.9582380056
120,0.9638752937
121,0.9688853621
122,0.9737100601
123,0.9904376864
124,0.9622435570
125,0.9798635244
126,0.9740386009
127,0.9587894678
128,0.9517060518
129,0.9612008929
130,0.9483364820
131,0.9908687472
132,0.9806444049
133,0.9749615192
134,0.9528917074
135,0.9750674963
136,0.9705797434
137,0.9794664383
138,0.9771749377
139,0.9667525291
140,0.9719957113
141,0.9612064362
142,0.9817570448
143,0.9667317867
144,0.9687744379
145,0.9579228759
146,0.9614931941
147,0.9682906866
148,0.9722549915
149,0.9678832889
150,0.9645094872
151,0.9651573896
152,0.9638451934
153,0.9922031164
154,0.9500166774
155,0.9743365645
156,0.9824705124
157,0.9569483995
158,0.9664467573
159,0.9599469900
160,0.9595526457
161,0.9798197746
162,0.9655096531
163,0.9571889639
164,0.9557524920
165,0.9561311603
166,0.9879654646
167,0.9584292173
168,0.9650143981
169,0.9602419734
170,0.9693635702
171,0.9638338089
172,0.9761302471
173,0.9546465874
174,0.9568023682
175,0.9685831070
176,0.9663165808
177,0.9397560954
178,0.9708304405
179,0.9817358851
180,0.9643100500
181,0.9615566134
182,0.9750945568
183,0.9614245892
184,0.9795757532
185,0.9640392065
186,0.9599997401
187,0.9820830226
188,0.9839700460
189,0.9714128375
190,0.9472429752
191,0.9634236097
192,0.9811074734
193,0.9597212076
194,0.9570714831
195,0.9717267752
196,0.9725278616
197,0.9851139784
198,0.9750628471
199,0.9650105834
200,0.9786674976
201,0.9688687325
202,0.9750213623
203,0.9727339149
204,0.9758176804
205,0.9626445770
206,0.9826180935
207,0.9738613963
208,0.9544736743
209,0.9447048903
210,0.9612396955
211,0.9620734453
212,0.9667069316
213,0.9628974199
214,0.9495630264
215,0.9782003164
216,0.9712187648
217,0.9811188579
218,0.9621979594
219,0.9840226173
220,0.9702462554
221,0.9809894562
222,0.9447407722
223,0.9780321121
224,0.9718933105
225,0.9631668925
226,0.9467436671
227,0.9619488120
228,0.9653167725
229,0.9667981863
230,0.9745268822
231,0.9517523646
232,0.9326887131
233,0.9585803747
234,0.9734778404
235,0.9603793025
236,0.9644314647
237,0.9707236290
238,0.9746052623
239,0.9463321567
240,0.9617270827
241,0.9764083624
242,0.9795379639
243,0.9838771820
244,0.9703183174
245,0.9582125545
246,0.9662762880
247,0.9599571228
248,0.9911491275
249,0.9677160978
250,0.9723604918
251,0.9640102386
252,0.9726344943
253,0.9596375823
254,0.9931527972
255,0.9715743065
256,0.9638373256
257,0.9527654648
258,0.9560273886
259,0.9619633555
260,0.9654054642
261,0.9709630013
262,0.9341619015
263,0.9589604139
264,0.9407771826
265,0.9713689089
266,0.9670414925
267,0.9566873312
268,0.9588944912
269,0.9591506720
270,0.9597262144
271,0.9602555633
272,0.9730967879
273,0.9658689499
274,0.9597218037
275,0.9644402266
276,0.9498698115
277,0.9759499431
278,0.9609696269
279,0.9737924933
280,0.9568135142
281,0.9447748065
282,0.9620556235
283,0.9524487257
284,0.9542298317
285,0.9686304331
286,0.9853415489
287,0.9513794780
288,0.9669997096
289,0.9422423244
290,0.9698275328
291,0.9430981874
292,0.9603890181
293,0.9620213509
294,0.9731563330
295,0.9665315151
296,0.9560839534
297,0.9536756277
298,0.9561618567
299,0.9673487544
300,0.9615892172
301,0.9732133746
302,0.9927844405
303,0.9775101542
304,0.9561995268
305,0.9615132809
306,0.9562408328
307,0.9724369049
308,0.9639241695
309,0.9741417766
310,0.9702979922
311,0.9608969688
312,0.9539513588
313,0.9769159555
314,0.9640859962
315,0.9596586227
316,0.9695264697
317,0.9730593562
318,0.9854638577
319,0.9549395442
320,0.9870762229
321,0.9808287621
322,0.9463276267
323,0.9584794044
324,0.9745056033
325,0.9739135504
326,0.9786580801
327,0.9798058867
328,0.9691511989
329,0.9428590536
330,0.9843525887
331,0.9696989059
332,0.9625500441
333,0.9571613669
334,0.9595710635
335,0.9487460852
336,0.9727418423
337,0.9658384323
338,0.9972099662
339,1.0019577742
340,0.9721298218
341,0.9619252682
342,0.9739980698
343,0.9529684782
344,0.9577605128
345,0.9693017006
346,0.9715508223
347,0.9851092696
348,0.9650327563
349,0.9647874236
350,0.9445645213
351,0.9595271945
352,0.9684556723
353,0.9802025557
354,0.9894875288
355,0.9649558067
356,0.9417168498
357,0.9711064100
358,0.9416520596
359,0.9708595276
360,0.9777516127
361,0.9666172862
362,0.9796521068
363,0.9554847479
364,0.9814833999
365,0.9883794785
366,0.9819550514
367,0.9693929553
368,0.9540803432
369,0.9652210474
370,0.9600953460
371,0.9567588568
372,0.9531062841
373,0.9765046835
374,0.9493762851
375,0.9543959498
376,0.9767750502
377,0.9654418230
378,0.9457087517
379,0.9668873549
380,0.9484173656
381,0.9589481354
382,0.9820846319
383,0.9768322706
384,0.9617048502
385,0.9580315351
386,0.9611226916
387,0.9571284056
388,0.9670560360
389,0.9598845840
390,0.9546648860
391,0.9756125808
392,0.9525963664
393,0.9801044464
394,0.9533177614
395,0.9455283880
396,0.9659897685
397,0.9463545680
398,0.9986883402
399,0.9774450064
400,0.9750356078
401,0.9536637068
402,0.9796071053
403,0.9716202021
404,0.9556913376
405,0.9677366018
406,0.9585149288
407,0.9583175182
408,0.9762066603
409,0.9668983817
410,0.9635819793
411,0.9509801865
412,0.9701790214
413,0.9667267799
414,0.9847444892
415,0.9611861110
416,0.9848161936
417,0.9830712080
418,0.9382664561
419,0.9505767822
420,0.9804320335
421,0.9629793167
422,0.9639930129
423,0.9498793483
424,0.9777146578
425,0.9823896289
426,0.9738669395
427,0.9840492010
428,0.9462757111
429,0.9520652294
430,0.9563443065
431,0.9504835010
432,0.9660615921
433,0.9670369029
434,0.9645161629
435,0.9793795347
436,0.9612461925
437,0.9694718122
