image_index,r_theta
0,0.9708442092
1,0.9579128027
2,1.0016694069
3,0.9650677443
4,0.9734989405
5,0.9735776782
6,0.9516984820
7,0.9681000710
8,0.9700059891
9,0.9459521770
10,0.9477465153
11,0.9567779303
12,0.9715638161
13,0.9597586393
14,0.9837994576
15,0.9649039507
16,0.9544949532
17,0.9583866000
18,0.9644839764
19,0.9646437168
20,0.9797231555
21,0.9640995860
22,0.9524706602
23,0.9872443080
24,0.9871886969
25,0.9532687068
26,0.9693354368
27,0.9676501155
28,0.9739236832
29,0.9663637877
30,0.9707764983
31,0.9721204042
32,0.9730339050
33,0.9503792524
34,0.9641036987
35,0.9603325725
36,0.9751232862
37,0.9642674327
38,0.9853846431
39,0.9920495749
40,0.9717584848
41,0.9584447742
42,0.9796988368
43,0.9817745686
44,0.9782712460
45,0.9613322616
46,0.9755139351
47,0.9591548443
48,0.9665498734
49,0.9924105406
50,0.9918801188
51,0.9754372835
52,0.9730314016
53,0.9803287387
54,0.9739558101
55,0.9618352652
56,0.9595988989
57,0.9645404816
58,0.9813923836
59,0.9882602692
60,0.9786990881
61,0.9675173163
62,0.9849332571
63,0.9640190005
64,0.9936679602
65,0.9813556075
66,0.9861559868
67,0.9820315242
68,0.9642233849
69,0.9702705145
70,0.9747642279
71,0.9735929370
72,0.9795701504
73,0.9856106639
74,0.9678241611
75,0.9850549698
76,0.9891163707
77,0.9600479007
78,0.9731806517
79,0.9763220549
80,0.9622535706
81,0.9694695473
82,0.9696404338
83,0.9690335989
84,0.9808200598
85,0.9800333381
86,0.9604975581
87,0.9868174791
88,0.9543251991
89,0.9888904095
90,0.9882356524
91,0.9823244810
92,0.9676711559
93,0.9618663788
94,0.9901160002
95,0.9859317541
96,0.9797889590
97,0.9709960818
98,0.9680987597
99,0.9713139534
100,0.9621756077
101,0.9573028088
102,0.9864134789
103,0.9866142273
104,0.9811617136
105,0.9658355713
106,0.9608056545
107,0.9683651328
108,0.9471163750
109,0.9606330395
110,0.9598614573
111,0.9417400360
112,0.9586896896
113,0.9705960751
114,0.9733177423
115,0.9614979625
116,0.9735674262
117,0.9808727503
118,0.9748194218
119,0.9630725384
120,0.9722396731
121,0.9786199331
122,0.9736382961
123,0.9966062307
124,0.9759699702
125,0.9757508039
126,0.9768158793
127,0.9621004462
128,0.9589567184
129,0.9647421837
130,0.9584174156
131,1.0009047985
132,0.9806575775
133,0.9873058200
134,0.9513777494
135,0.9787181616
136,0.9767746925
137,0.9805383682
138,0.9851071239
139,0.9708902240
140,0.9748522639
141,0.9715108275
142,0.9708440304
143,0.9672982097
144,0.9869374633
145,0.9657937288
146,0.9605867863
147,0.9633162022
148,0.9771546125
149,0.9821279049
150,0.9761332273
151,0.9787782431
152,0.9695113897
153,0.9936884642
154,0.9587051272
155,0.9813510776
156,0.9805275202
157,0.9700679779
158,0.9734541774
159,0.9818897247
160,0.9629410505
161,0.9855455160
162,0.9693796039
163,0.9640445709
164,0.9624806643
165,0.9715468287
166,0.9922926426
167,0.9594132304
168,0.9716748595
169,0.9668034315
170,0.9732668400
171,0.9620282054
172,0.9758428931
173,0.9604184031
174,0.9608767033
175,0.9732022285
176,0.9654173851
177,0.9514121413
178,0.9788581133
179,0.9815416336
180,0.9614061713
181,0.9601981044
182,0.9750690460
183,0.9698211551
184,0.9849495888
185,0.9781112671
186,0.9652811289
187,0.9881182909
188,0.9869796038
189,0.9761998057
190,0.9523661137
191,0.9774923325
192,0.9862709045
193,0.9660007954
194,0.9626573324
195,0.9688441753
196,0.9787866473
197,0.9869490862
198,0.9836224318
199,0.9741560817
200,0.9818260670
201,0.9701868892
202,0.9692833424
203,0.9757415652
204,0.9911001921
205,0.9652578235
206,0.9905897379
207,0.9788858294
208,0.9631530046
209,0.9573413730
210,0.9646420479
211,0.9728435278
212,0.9771608114
213,0.9682887793
214,0.9560304880
215,0.9897586703
216,0.9783231020
217,0.9823927283
218,0.9703885913
219,0.9913728237
